par_id,rmse,nse,r,bias,mae,nmae
p0001,3.41779038470899,0.605636566251093,0.958246280273273,-0.916045387409043,3.06728183203357,0.262645495525331
p0002,5.99763139268298,-0.214409998335811,0.526471311530119,2.81068268063186,4.95912795164193,0.435665866715859
p0003,3.40325587369275,0.608983577810939,0.786451081646949,0.530845280455296,3.06088726582835,0.25308223708274
p0004,4.15106221973101,0.418266226596986,0.941731899094753,-0.361337450496913,3.72342649503082,0.29577105093141
p0005,4.74843958334766,0.238784495608786,0.987803368566754,-4.63968558291993,4.63968558291993,0.388077066631621
p0006,3.86639306077,0.495318020900867,0.911742379047448,0.349081818822924,3.37497603062464,0.278558516898288
p0007,5.23274581623474,0.0755890730693897,0.656342018516743,3.07069416778411,4.51191201322804,0.40340172680788
p0008,5.43664349166891,0.0021448520696804,0.970823442753523,-4.89472329533352,4.93281676301516,0.431315462406463
p0009,4.89907134446319,0.189723356785791,0.84182637899712,3.35918820896724,3.88939214625025,0.318363422906561
p0010,5.68058145288437,-0.0894100442317405,0.49575389787124,2.57779158006072,4.99875882133787,0.436640036690353
p0011,3.66158954783816,0.547368148786353,0.959234477468879,-0.710025697373301,3.30029617632608,0.26877233360212
p0012,5.13369093365573,0.11025566767513,0.532725197381141,-0.282700202803876,4.50228487452678,0.35357754055521
p0013,3.89458926596593,0.487930254596711,0.862091496637747,2.06359928374149,2.99188723736967,0.25505226215031
p0014,3.30306600026787,0.631667284021907,0.795130427004564,0.0732333999907465,2.91630039381657,0.234953303351921
p0015,6.34134197136788,-0.357588468530749,0.628604968824544,4.49636380003879,5.28632030487036,0.479587669815147
p0016,6.31756020083921,-0.347424904676573,0.937884127601839,-6.0245375497427,6.0245375497427,0.464921087239873
p0017,9.58301016033776,-2.10034261138918,0.492863667458043,7.77287742505341,8.07970862971941,0.719912355514726
p0018,8.11434127079136,-1.22286112417498,0.440846867968216,5.5477073939588,6.54032117688795,0.597859243356985
p0019,3.82111023082016,0.507070369555473,0.923580063272011,-0.978629853305335,3.29781496410266,0.290899177800687
p0020,8.58926552803494,-1.49067951883235,0.453742595722686,6.41101408552145,7.04696246644573,0.649445356680603
p0021,5.93209970082833,-0.188017054903174,0.460292836299732,1.41088691795555,5.07623656527136,0.42269809369596
p0022,8.45832779969593,-1.41532077148108,0.489319212259376,6.55073317710983,7.00679270113385,0.639549990786443
p0023,2.62858493764055,0.766734870223887,0.976013971576482,-1.1825488989004,2.32722216789422,0.207495246495571
p0024,5.07983267263117,0.128826600365733,0.927911789045196,1.63220406377926,4.42161073385136,0.317765208617544
p0025,3.94216975625345,0.475341835372195,0.922887588611737,-0.40145410224992,3.45389547977882,0.291990873406676
p0026,4.20903193201639,0.401904915385698,0.981773761699509,-3.94731179925053,3.94863277795938,0.34414827557176
p0027,5.84565318424954,-0.153644190263775,0.458799796981158,0.98613750017924,5.04642950886736,0.414908090278371
p0028,6.62733070099237,-0.482801704528368,0.423791750018567,3.17922046612581,5.60742079151912,0.495208677895269
p0029,9.31974893430528,-1.9323392809364,0.393786896537766,7.19137519782298,7.73164482558261,0.712010420208401
p0030,8.19210696564949,-1.26567191250884,0.440943393195432,6.05180884024979,6.75572211937595,0.621140045840177
p0031,3.00588894966928,0.694963607711047,0.851600425981007,0.850443369952418,2.47630775401008,0.209422110500768
p0032,9.53656581135606,-2.07036362615807,0.606825346203621,8.07516721467488,8.25685944766337,0.703211911891188
p0033,4.31849346578557,0.370391872330303,0.985523859539473,-4.0954454401411,4.10096602785855,0.354593653284929
p0034,5.38763637150038,0.0200535490096603,0.626521034908929,3.07263519210176,4.61792415448059,0.415418648323945
p0035,9.16433345597348,-1.83535575770386,0.40759490425127,7.05929491272759,7.58753791050612,0.698661551786317
p0036,3.23277210701433,0.647177743942773,0.944507550586825,-0.958003839823468,2.82311926800796,0.252636587281241
p0037,9.08690549301344,-1.78764723412952,0.391795585587783,6.8451929247633,7.51139281381452,0.694093294326859
p0038,4.06443181499405,0.442293794882677,0.977809126378045,-3.45983022201845,3.51091457621684,0.32392785566402
p0039,6.03765493247291,-0.230672139066881,0.439165461250683,1.66129564033856,5.19391327023003,0.43552016081259
p0040,5.49656587512067,-0.0199729789765259,0.554653848615001,-2.01708536940504,4.74663388180927,0.3610346164718
p0041,5.93217883158498,-0.188048750026393,0.701455788268794,4.36044653178572,4.97087077846765,0.451417736758118
p0042,3.90936088338497,0.484038474168797,0.838341838164256,1.59751323191968,3.04202461826331,0.269968289437487
p0043,3.48911566895899,0.589005011414083,0.950827381999819,-0.297914205861943,3.14556577999801,0.25806166338202
p0044,4.08633912854571,0.436265512262373,0.975985053003753,-3.49212092582433,3.55118240056117,0.32218346112322
p0045,4.73376771611349,0.243481280022077,0.978275176329076,-4.50364209083238,4.50364209083238,0.385027445395453
p0046,9.09770970554986,-1.79428012766421,0.402375792855015,7.00168168166256,7.5284371824044,0.69300708007616
p0047,6.04685142314349,-0.234424087330503,0.477304647695818,3.06308134728363,5.23741344624636,0.464991955491613
p0048,7.95391989045052,-1.1358375487116,0.46820871184026,5.75999156785285,6.51471539541846,0.602838324982952
p0049,3.85607570226715,0.498007885838005,0.923559812816323,1.71722815152671,3.03449492273835,0.230657826678797
p0050,7.90001901686065,-1.10698801644252,0.412184312214087,5.47584993902879,6.54345199021401,0.603854481876681
p0051,7.65637266076586,-0.979027913164399,0.701281517419162,6.17771069341183,6.46580907500333,0.547721498926562
p0052,3.9234014251349,0.480325648097057,0.97442547768983,-2.91143482921688,3.28129419727542,0.30463718574532
p0053,5.67003229738815,-0.0853676112241031,0.630820829057735,3.55979647172614,4.79308344638958,0.430197386241858
p0054,3.17326283799624,0.660047778444925,0.976342469055571,-1.1184263471558,2.84686492152019,0.241207500857174
p0055,9.06909947047425,-1.7767330065904,0.405385721033551,7.02135209057622,7.50514784733921,0.689328241284772
p0056,3.6118202099314,0.559589119693152,0.92638517052346,0.314611074491292,3.09108022961753,0.254399573110433
p0057,4.17791650946666,0.410715109320273,0.975401090990884,-3.57282926044036,3.62437843958273,0.331803777357157
p0058,10.9585150454212,-3.05423770722315,0.397142148101058,9.10291747640574,9.40501223951954,0.84291257041722
p0059,6.39202678731814,-0.379376950945697,0.417838990898002,3.2749114116267,5.55653232150151,0.493563457391196
p0060,4.9200710215361,0.18276203089877,0.632988971330244,2.32377064254427,4.33273685046237,0.376431288427324
p0061,5.1678335159476,0.0983814869510105,0.745170298532257,3.58602347693129,4.38786266792228,0.396670849207758
p0062,4.42872032047943,0.337840976278601,0.674178656258055,0.422683782535456,3.74647486123032,0.308360309643912
p0063,8.3108187536479,-1.3318113631379,0.472697113964257,6.12104175492165,6.78921745351088,0.625217542923529
p0064,3.30725315249282,0.630732853597493,0.970596857056172,-2.97018629315343,2.97954747357142,0.2567142523601
p0065,5.26769019492061,0.0632013796681721,0.681554771831372,3.31147519315835,4.51120960963914,0.408004345088426
p0066,3.72984130112429,0.530336836096711,0.945967083857086,1.11481832138095,3.18708370040702,0.235342150949771
p0067,3.41160810871487,0.607061965861654,0.980024999824872,-3.08036498466418,3.08801446555358,0.274823799184136
p0068,4.81957701022057,0.215805773973671,0.922589175371882,0.764296818625575,4.28396933642316,0.325007424675878
p0069,7.65703722854222,-0.979371484543959,0.41926821339121,5.08610901513819,6.34979066727034,0.58493685519511
p0070,9.0943721318902,-1.79223029196481,0.389297796386627,6.8975512450183,7.52119056263858,0.694077487451456
p0071,2.24646904415568,0.829624686061825,0.92567653799931,-0.859543583059786,1.84193734942367,0.15181529665779
p0072,4.47363163021842,0.324343074220891,0.93939938841644,0.78547611602244,3.99870863504935,0.299697073189725
p0073,7.74571884599745,-1.02548601972494,0.40894298435443,5.23873614982193,6.43601596091655,0.59292006591669
p0074,7.49859359019734,-0.898302521818223,0.421079135592542,4.5243394264605,6.15162723375139,0.5581225474662
p0075,4.40990614937586,0.343455018338211,0.982911491914423,-4.11823450414485,4.11852547530473,0.360686266912647
p0076,3.65796573003469,0.548263630746804,0.827903320762374,1.98199030182272,3.16393195872695,0.2824106622871
p0077,5.71517308841006,-0.102718264324231,0.950599192555618,-5.45973880297412,5.45973880297412,0.420988837103374
p0078,8.88853321775496,-1.66726392828964,0.400627959904167,6.72188684860003,7.33968988663681,0.677478202784176
p0079,3.70002155432694,0.537816645662789,0.93893622760163,2.18044515264078,2.91434755182926,0.213309826800886
p0080,3.6387391186405,0.552999888399639,0.941654378745435,0.734629187022548,3.167875431444,0.242770207626929
p0081,6.71556792445188,-0.52254902096489,0.569715860810666,4.6857415470255,5.57661492235461,0.510662571316114
p0082,6.91865498938373,-0.616028965376274,0.475983737258928,4.37881853464499,5.76616545479469,0.527305497795075
p0083,5.45215106758616,-0.00355586532544927,0.696096650802295,3.6013145202494,4.57382603845172,0.411751609911475
p0084,4.54274186736217,0.303306255279714,0.939609350619698,0.483204973905363,4.08919432265353,0.310370664878266
p0085,5.36087405540002,0.0297648579481338,0.45653309786859,1.39073870046051,4.85383085143172,0.404835985732099
p0086,3.79846306122399,0.512896099856517,0.927316760017752,-0.772120588765915,3.32234188514864,0.28922102376767
p0087,5.33223730193233,0.040102789738769,0.454040612404818,0.646158279652434,4.74463861124122,0.381704770371077
p0088,6.76000028260395,-0.542763020053979,0.462023374037105,4.15638299163224,5.69204470642558,0.516450765777885
p0089,4.90113066215131,0.189042016341166,0.713465513780294,2.97285084674412,4.25284578005928,0.381293767695145
p0090,5.64849505706812,-0.0771378777408716,0.719563369961421,4.1029999985695,4.80092592801294,0.437543447594275
p0091,4.34581408328827,0.362400338121786,0.754335234947859,2.41142784957759,3.76402664350657,0.33651096737955
p0092,7.4333285904356,-0.865402070859873,0.514021313442049,5.32846163393425,6.0982912917001,0.562442871238627
p0093,4.04111980368109,0.448673022715166,0.885854467257661,0.46023090100321,3.4577557557409,0.294787684354141
p0094,4.36349559536723,0.357201468487708,0.947934195121029,0.162502324194266,3.96468110569179,0.303917312023368
p0095,4.53606967401689,0.305351302855674,0.721146420424574,2.44294839624219,3.95620958761672,0.350309716210062
p0096,4.0330446708443,0.450874190050103,0.979118235857759,-3.24306742837278,3.41167922101771,0.316491161267046
