"",9.200
380.0000,2.9329E+002
381.0000,2.9504E+002
382.0000,2.9029E+002
383.0000,2.5308E+002
384.0000,2.1371E+002
385.0000,2.2523E+002
386.0000,2.7096E+002
387.0000,2.1319E+002
388.0000,2.1481E+002
389.0000,1.6264E+002
390.0000,2.3648E+002
391.0000,2.2777E+002
392.0000,2.1049E+002
393.0000,2.6735E+002
394.0000,1.6196E+002
395.0000,1.8030E+002
396.0000,2.3283E+002
397.0000,2.7047E+002
398.0000,3.5140E+002
399.0000,2.6172E+002
400.0000,3.2976E+002
401.0000,2.3536E+002
402.0000,2.8863E+002
403.0000,2.6226E+002
404.0000,2.9395E+002
405.0000,2.7819E+002
406.0000,2.0473E+002
407.0000,1.8578E+002
408.0000,2.9723E+002
409.0000,2.0980E+002
410.0000,2.6935E+002
411.0000,2.0738E+002
412.0000,2.1836E+002
413.0000,3.0675E+002
414.0000,2.3407E+002
415.0000,2.3705E+002
416.0000,3.0730E+002
417.0000,2.1145E+002
418.0000,2.2690E+002
419.0000,2.8908E+002
420.0000,2.3305E+002
421.0000,2.4221E+002
422.0000,1.8559E+002
423.0000,1.7559E+002
424.0000,2.0136E+002
425.0000,3.0700E+002
426.0000,3.6037E+002
427.0000,1.8771E+002
428.0000,2.0826E+002
429.0000,2.1663E+002
430.0000,2.8850E+002
431.0000,2.3079E+002
432.0000,2.5660E+002
433.0000,2.3458E+002
434.0000,2.7173E+002
435.0000,2.6718E+002
436.0000,2.3335E+002
437.0000,1.9735E+002
438.0000,3.0164E+002
439.0000,2.4167E+002
440.0000,3.1001E+002
441.0000,3.0405E+002
442.0000,3.0826E+002
443.0000,2.9427E+002
444.0000,2.2937E+002
445.0000,2.5461E+002
446.0000,2.5944E+002
447.0000,2.3621E+002
448.0000,2.5027E+002
449.0000,2.2253E+002
450.0000,1.9400E+002
451.0000,2.4727E+002
452.0000,3.5619E+002
453.0000,3.3667E+002
454.0000,2.1905E+002
455.0000,2.4966E+002
456.0000,2.7571E+002
457.0000,3.0343E+002
458.0000,3.2762E+002
459.0000,3.0110E+002
460.0000,2.3022E+002
461.0000,3.3140E+002
462.0000,3.3528E+002
463.0000,3.2288E+002
464.0000,2.8174E+002
465.0000,2.7174E+002
466.0000,3.1166E+002
467.0000,2.9776E+002
468.0000,3.2368E+002
469.0000,3.5558E+002
470.0000,2.3248E+002
471.0000,2.1475E+002
472.0000,2.4600E+002
473.0000,3.1027E+002
474.0000,2.7024E+002
475.0000,2.4827E+002
476.0000,3.2176E+002
477.0000,3.4108E+002
478.0000,2.3848E+002
479.0000,2.7277E+002
480.0000,2.8416E+002
481.0000,2.8369E+002
482.0000,2.9993E+002
483.0000,3.2607E+002
484.0000,3.7585E+002
485.0000,3.5252E+002
486.0000,2.5693E+002
487.0000,3.2723E+002
488.0000,2.7627E+002
489.0000,2.9451E+002
490.0000,3.0444E+002
491.0000,3.2942E+002
492.0000,3.2408E+002
493.0000,3.0332E+002
494.0000,3.7881E+002
495.0000,3.2238E+002
496.0000,3.1352E+002
497.0000,3.5277E+002
498.0000,3.4837E+002
499.0000,3.4784E+002
500.0000,3.8832E+002
501.0000,2.8622E+002
502.0000,3.5068E+002
503.0000,2.9762E+002
504.0000,3.4148E+002
505.0000,3.7204E+002
506.0000,3.3801E+002
507.0000,3.2682E+002
508.0000,2.8258E+002
509.0000,2.9662E+002
510.0000,3.1473E+002
511.0000,3.4358E+002
512.0000,3.4244E+002
513.0000,3.4476E+002
514.0000,3.6999E+002
515.0000,3.6368E+002
516.0000,3.1003E+002
517.0000,3.0724E+002
518.0000,3.3323E+002
519.0000,3.5259E+002
520.0000,3.6984E+002
521.0000,3.0916E+002
522.0000,3.0807E+002
523.0000,3.8538E+002
524.0000,3.6261E+002
525.0000,4.0356E+002
526.0000,3.7332E+002
527.0000,3.7639E+002
528.0000,3.5586E+002
529.0000,3.3940E+002
530.0000,2.8462E+002
531.0000,3.4680E+002
532.0000,3.6148E+002
533.0000,3.6383E+002
534.0000,3.5746E+002
535.0000,3.5634E+002
536.0000,3.7557E+002
537.0000,3.4457E+002
538.0000,3.8522E+002
539.0000,3.9355E+002
540.0000,3.9886E+002
