"",-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
135.0000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
136.0000,-3.9143E-011,-7.6384E-011,-7.7387E-011,-7.4155E-011,-3.4273E-011,-1.2223E-011,-6.2703E-011,-1.2155E-010,-1.4836E-010,-1.6664E-010,-2.3015E-010,-3.0517E-010,-3.5139E-010,-3.8822E-010,-5.4722E-010,-1.2386E-009,1.0099E-008,2.9621E-008,0.0000E+000
137.0000,-3.3034E-011,-4.5540E-011,-3.2296E-011,-3.3325E-011,-3.5314E-011,-4.1610E-011,-1.1681E-010,-2.1049E-010,-2.6611E-010,-2.8943E-010,-3.1800E-010,-3.9589E-010,-5.9725E-009,-1.4146E-008,-1.1539E-008,-8.4874E-009,-9.3114E-009,4.1599E-010,0.0000E+000
138.0000,-7.5896E-011,-9.5164E-011,-6.8872E-011,-6.6555E-011,-7.1494E-011,-9.7007E-011,-2.4872E-010,-4.2216E-010,-5.3772E-010,-8.6391E-010,-3.6612E-009,-7.6777E-009,-7.0865E-009,-2.4362E-008,-2.1912E-008,-5.8574E-008,-8.3133E-009,-1.4160E-008,0.0000E+000
139.0000,-7.9516E-011,-1.0112E-010,-7.7535E-011,-7.7139E-011,-8.8004E-011,-1.2945E-010,-2.7711E-010,-4.6748E-010,-7.9078E-010,-1.8733E-009,-4.2560E-009,-1.0061E-008,-5.2370E-008,-6.2804E-008,-7.6931E-009,-2.3663E-008,-4.4879E-009,-1.1063E-009,0.0000E+000
140.0000,-8.7943E-011,-1.1190E-010,-8.6427E-011,-8.8227E-011,-1.0413E-010,-1.5439E-010,-3.0447E-010,-6.0259E-010,-1.4312E-009,-3.8415E-009,-9.6773E-009,-1.8218E-008,-1.4275E-008,-1.3785E-008,-1.6783E-008,-1.1721E-008,3.0061E-009,1.9924E-008,0.0000E+000
141.0000,-1.0227E-010,-1.2462E-010,-9.2531E-011,-9.4235E-011,-1.1338E-010,-1.7246E-010,-3.6554E-010,-9.1767E-010,-2.2758E-009,-4.4747E-009,-7.0495E-009,-8.2341E-009,-5.2070E-009,-3.0537E-009,-4.2219E-008,-2.0262E-008,-7.4954E-009,1.1631E-008,0.0000E+000
142.0000,-1.9311E-010,-3.3991E-010,-3.7047E-010,-4.4692E-010,-6.1921E-010,-1.0549E-009,-2.1673E-009,-4.0146E-009,-5.9325E-009,-7.2683E-009,-1.7482E-008,-3.1657E-008,-1.2780E-008,-1.4912E-008,-1.8147E-008,-2.1119E-009,3.6390E-009,1.3946E-008,0.0000E+000
143.0000,-2.7794E-010,-4.8732E-010,-5.7143E-010,-7.7741E-010,-1.1721E-009,-1.9254E-009,-3.2200E-009,-4.8608E-009,-6.9618E-009,-1.1329E-008,-1.9454E-008,-8.2200E-008,-5.6124E-008,-9.9737E-009,5.7252E-009,8.1348E-009,6.5696E-009,1.0493E-008,0.0000E+000
144.0000,-8.7754E-008,-2.7547E-007,-2.9025E-007,-3.2578E-007,-3.1307E-007,-1.9102E-007,-3.0675E-007,-1.3429E-007,-1.3259E-007,-4.1652E-008,1.5472E-009,3.1496E-008,5.9264E-008,6.9442E-008,6.7519E-008,7.8454E-008,1.1157E-007,1.4786E-007,0.0000E+000
