"",-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
135.0000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
136.0000,2.1106E-035,6.5397E-034,3.1613E-032,3.2266E-030,5.6250E-028,1.3391E-025,2.9676E-023,5.6131E-021,8.9504E-019,1.1936E-016,1.3093E-014,1.1064E-012,5.8890E-011,1.9165E-009,3.5101E-008,1.5301E-007,9.7841E-008,2.2076E-007,0.0000E+000
137.0000,1.3074E-028,3.8838E-027,1.3769E-025,6.8845E-024,3.9483E-022,2.4477E-020,1.5505E-018,8.3557E-017,3.8468E-015,1.7199E-013,9.7215E-012,7.9078E-010,3.4018E-008,7.9716E-008,6.8824E-008,6.0213E-008,1.1015E-007,9.5834E-008,-6.4623E-027
138.0000,3.6530E-024,6.6654E-023,1.3648E-021,4.3836E-020,1.8486E-018,1.0311E-016,6.9342E-015,4.4341E-013,2.3362E-011,8.5129E-010,1.2178E-008,3.1824E-008,2.7985E-008,1.1616E-007,1.9179E-007,2.6864E-007,3.7573E-007,2.1880E-007,0.0000E+000
139.0000,2.1211E-020,3.5975E-019,6.4799E-018,1.6262E-016,4.3958E-015,1.2144E-013,3.0421E-012,5.5888E-011,6.6461E-010,4.1728E-009,1.3873E-008,5.0096E-008,2.6726E-007,2.1784E-007,5.8461E-008,1.1045E-007,1.5675E-007,1.8657E-007,0.0000E+000
140.0000,1.2157E-017,1.3712E-016,1.4522E-015,2.0011E-014,2.8078E-013,3.9398E-012,4.9843E-011,4.6828E-010,2.9186E-009,1.1655E-008,3.6530E-008,7.3452E-008,5.0813E-008,5.5198E-008,7.6260E-008,1.1167E-007,8.1746E-008,1.3131E-007,0.0000E+000
141.0000,6.3610E-016,5.4713E-015,4.0983E-014,3.8627E-013,3.6795E-012,3.4976E-011,2.9371E-010,1.7061E-009,6.1266E-009,1.4561E-008,2.5798E-008,3.1533E-008,1.0164E-008,5.6080E-009,2.0699E-007,2.1232E-007,2.1905E-007,3.2569E-007,0.0000E+000
142.0000,8.8214E-014,4.8766E-013,2.1196E-012,1.2160E-011,6.8883E-011,3.9760E-010,1.9072E-009,5.2150E-009,8.4758E-009,5.6376E-009,2.0314E-008,1.0321E-007,4.8399E-008,1.8236E-007,2.3793E-007,2.6707E-007,1.3337E-007,2.0529E-007,0.0000E+000
143.0000,2.1851E-012,7.2276E-012,2.2319E-011,8.9694E-011,3.2494E-010,1.0373E-009,2.4866E-009,3.5192E-009,2.6756E-009,1.6698E-009,4.6975E-010,1.1249E-006,5.4937E-007,3.0497E-007,2.9543E-007,4.2408E-007,1.1083E-006,2.1332E-006,0.0000E+000
144.0000,7.2207E-005,5.8253E-005,1.8209E-005,1.0322E-005,5.0758E-006,3.2453E-006,2.0826E-006,2.4466E-006,1.4468E-006,1.0539E-006,4.8559E-007,2.9198E-007,1.4551E-007,9.0865E-008,8.9944E-008,9.3205E-008,1.0616E-007,2.1820E-007,0.0000E+000
