"",-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
135.0000,-9.0000E+000,-9.0000E+000,-8.9239E+000,-8.6000E+000,-8.1000E+000,-7.6000E+000,-7.1000E+000,-6.6000E+000,-6.1000E+000,-5.6000E+000,-5.1000E+000,-4.6000E+000,-4.1000E+000,-3.6000E+000,-3.0984E+000,-2.5789E+000,-2.0526E+000,-1.5263E+000,0.0000E+000
136.0000,5.4074E-010,3.2676E-010,3.6264E-010,4.4871E-010,4.1645E-010,3.9862E-010,1.6334E-009,3.2897E-009,4.2004E-009,4.6168E-009,5.5739E-009,6.3816E-009,9.6775E-009,1.3538E-008,3.9356E-008,1.3862E-007,1.0687E-007,2.0716E-007,3.3506E-007
137.0000,2.9799E-010,1.7954E-010,1.2409E-010,1.2599E-010,1.3376E-010,1.5582E-010,5.0423E-010,9.2838E-010,1.1694E-009,1.2949E-009,1.5587E-009,2.4866E-009,3.1302E-008,6.7003E-008,5.7233E-008,5.8542E-008,8.8190E-008,9.4503E-008,1.5198E-007
138.0000,6.5067E-010,3.8044E-010,2.6549E-010,2.6004E-010,2.8188E-010,3.8165E-010,1.0012E-009,1.7019E-009,2.1660E-009,3.5511E-009,1.5092E-008,3.1308E-008,2.9622E-008,1.0770E-007,1.5219E-007,2.1465E-007,2.7953E-007,1.9899E-007,3.1753E-007
139.0000,6.5167E-010,4.0168E-010,2.9704E-010,2.9729E-010,3.3931E-010,4.9743E-010,1.0791E-009,1.8272E-009,3.1081E-009,7.3743E-009,1.6803E-008,5.0409E-008,2.3542E-007,1.8518E-007,4.7502E-008,8.8642E-008,1.1890E-007,1.4936E-007,2.0149E-007
140.0000,7.1344E-010,4.4773E-010,3.3439E-010,3.3994E-010,4.0124E-010,5.9696E-010,1.1937E-009,2.3779E-009,5.6664E-009,1.4629E-008,3.6374E-008,6.6334E-008,5.0658E-008,4.8871E-008,6.2636E-008,8.6230E-008,7.7446E-008,1.2655E-007,1.9240E-007
141.0000,8.0213E-010,4.9690E-010,3.5979E-010,3.6745E-010,4.4313E-010,6.8238E-010,1.4692E-009,3.6546E-009,8.7469E-009,1.7121E-008,2.6975E-008,3.1681E-008,1.8555E-008,1.0767E-008,1.6557E-007,1.6678E-007,1.7408E-007,2.6433E-007,3.5872E-007
142.0000,1.8440E-009,1.3860E-009,1.4461E-009,1.6868E-009,2.2926E-009,3.8789E-009,8.0236E-009,1.5093E-008,2.2611E-008,2.7001E-008,6.1708E-008,1.1707E-007,5.3685E-008,1.4656E-007,1.8219E-007,1.9331E-007,1.3101E-007,1.9999E-007,3.2637E-007
143.0000,3.2013E-009,2.4659E-009,2.8602E-009,3.8374E-009,5.7128E-009,9.2434E-009,1.5228E-008,2.2913E-008,3.2662E-008,5.2575E-008,8.3631E-008,1.0988E-006,5.3816E-007,3.1635E-007,3.0950E-007,4.1516E-007,8.6818E-007,1.6638E-006,2.1922E-006
