"",-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
135.0000,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,0.0000E+000
136.0000,3.0781E-007,2.9338E-007,2.1396E-007,1.1640E-007,4.1718E-008,6.4309E-009,3.0822E-009,1.7075E-009,2.0451E-009,1.9404E-009,1.3576E-009,8.9319E-010,1.9848E-009,3.1365E-009,7.7259E-009,1.6092E-007,1.4259E-005,2.7706E-005,2.9705E-005
137.0000,1.5192E-007,1.1971E-007,8.1943E-008,5.7804E-008,3.8128E-008,2.8000E-008,2.5768E-008,3.3199E-008,4.0651E-008,3.9694E-008,2.7460E-008,2.3600E-008,1.0524E-006,2.3797E-006,1.9094E-006,3.6493E-006,1.6592E-005,1.7690E-005,1.7616E-005
138.0000,2.9986E-007,2.3450E-007,1.7321E-007,1.3090E-007,9.5554E-008,7.8297E-008,8.6729E-008,1.1614E-007,1.4135E-007,2.1933E-007,8.6355E-007,1.8284E-006,1.9954E-006,6.5620E-006,1.3453E-005,1.8086E-005,2.7548E-005,2.1768E-005,2.1504E-005
139.0000,3.0150E-007,2.3921E-007,1.8110E-007,1.4870E-007,1.1645E-007,9.5679E-008,9.7693E-008,1.3396E-007,2.3055E-007,5.8964E-007,1.2287E-006,3.2782E-006,1.2992E-005,1.1732E-005,2.9980E-006,6.0412E-006,1.4238E-005,2.0470E-005,2.0599E-005
140.0000,3.1251E-007,2.4790E-007,1.8820E-007,1.5739E-007,1.2493E-007,1.0070E-007,1.0199E-007,1.7692E-007,4.7796E-007,1.1804E-006,2.4147E-006,3.7888E-006,2.6377E-006,3.9666E-006,5.5676E-006,1.3728E-005,1.8858E-005,2.2583E-005,2.2660E-005
141.0000,3.2023E-007,2.4840E-007,1.8478E-007,1.4710E-007,1.1239E-007,9.2558E-008,1.1143E-007,2.8127E-007,7.6042E-007,1.2925E-006,1.7577E-006,1.8514E-006,8.9914E-007,9.4455E-007,2.3202E-005,2.8943E-005,2.6590E-005,3.1242E-005,3.1347E-005
142.0000,7.3770E-007,7.4454E-007,7.1424E-007,6.6070E-007,6.7134E-007,7.7758E-007,1.0532E-006,1.5461E-006,1.9539E-006,1.9438E-006,2.9495E-006,4.5183E-006,2.6669E-006,9.5993E-006,2.1992E-005,3.2934E-005,2.9166E-005,3.1856E-005,3.1919E-005
143.0000,1.5390E-006,1.4386E-006,1.3702E-006,1.3548E-006,1.4507E-006,1.6478E-006,1.9451E-006,2.4045E-006,2.8477E-006,3.4682E-006,4.0402E-006,5.6947E-005,5.7682E-005,3.7012E-005,3.2596E-005,3.9393E-005,6.9275E-005,1.0035E-004,1.0100E-004
144.0000,2.4017E-003,1.5262E-003,6.6971E-004,3.5041E-004,2.4961E-004,2.2397E-004,1.4897E-004,1.3249E-004,8.4771E-005,7.1630E-005,5.0720E-005,4.1492E-005,3.6068E-005,3.4610E-005,3.5335E-005,3.7084E-005,3.9668E-005,4.2797E-005,4.2863E-005
145.0000,3.3009E-003,1.9340E-003,7.1009E-004,3.3790E-004,2.0619E-004,1.4582E-004,1.1114E-004,8.2562E-005,5.7779E-005,4.0783E-005,3.6313E-005,3.1922E-005,2.4751E-005,1.7958E-005,1.5125E-005,1.7025E-005,2.1352E-005,2.6642E-005,2.6755E-005
146.0000,1.0786E-003,1.8217E-003,1.7783E-003,8.5808E-004,3.6438E-004,2.4120E-004,2.0126E-004,1.6814E-004,1.3416E-004,1.0342E-004,7.5524E-005,5.1057E-005,4.0551E-005,4.0681E-005,4.6971E-005,5.6876E-005,6.2452E-005,6.2043E-005,6.2029E-005
147.0000,8.4381E-003,4.6250E-003,1.5431E-003,8.1317E-004,5.6180E-004,4.1743E-004,3.1446E-004,2.3475E-004,1.7211E-004,1.2571E-004,9.3288E-005,6.9916E-005,5.0523E-005,3.6607E-005,2.9908E-005,2.7641E-005,2.5598E-005,2.4941E-005,2.4928E-005
148.0000,1.0960E-003,6.8698E-004,2.8731E-004,1.4230E-004,9.0287E-005,7.6727E-005,1.0924E-004,1.9738E-004,1.6804E-004,9.9883E-005,8.9649E-005,9.1634E-005,5.6874E-005,3.6109E-005,5.0996E-005,4.0098E-005,4.6986E-005,4.9390E-005,4.9435E-005
149.0000,2.4324E-006,2.3057E-006,8.3435E-007,8.4091E-007,2.0081E-006,7.3641E-006,1.3199E-005,8.0746E-006,2.6068E-006,3.3839E-006,7.7154E-006,1.1340E-005,1.6146E-005,1.9287E-005,2.3036E-005,2.5292E-005,2.7068E-005,2.9505E-005,2.9557E-005
150.0000,1.1863E-003,6.3141E-004,1.9819E-004,1.0240E-004,6.5211E-005,4.1888E-005,2.2345E-005,6.9579E-006,1.1084E-005,2.6338E-005,2.1129E-005,2.1651E-005,6.2634E-006,2.4875E-005,2.8578E-005,2.7651E-005,2.8143E-005,2.9763E-005,2.9798E-005
151.0000,8.0126E-004,4.8169E-004,1.8413E-004,8.5898E-005,4.9252E-005,3.1100E-005,2.0776E-005,1.2675E-005,7.4334E-006,4.8617E-006,6.1003E-006,1.7841E-005,5.6984E-005,5.3202E-005,3.4518E-005,3.1324E-005,3.1335E-005,3.3862E-005,3.3917E-005
152.0000,2.2151E-004,1.3008E-004,4.5529E-005,1.5502E-005,5.5832E-006,3.5557E-006,4.3733E-006,1.2513E-005,2.7853E-005,8.2032E-005,1.4096E-004,8.4529E-005,1.2416E-004,7.0711E-005,6.7872E-005,5.8316E-005,5.4464E-005,5.2767E-005,5.2733E-005
153.0000,9.2266E-006,1.2728E-005,3.6285E-005,6.5414E-005,8.2059E-005,1.0592E-004,6.4462E-005,2.6137E-005,1.1777E-005,6.3159E-006,4.3959E-006,4.8015E-006,7.2571E-006,1.0919E-005,1.5247E-005,1.8943E-005,2.1760E-005,2.4697E-005,2.4759E-005
154.0000,1.1569E-007,6.8697E-008,4.0149E-008,2.6025E-005,1.1042E-004,1.4671E-004,1.3787E-004,9.9315E-005,6.3873E-005,4.2488E-005,3.3056E-005,1.8605E-005,6.0231E-006,3.3015E-006,3.7173E-005,4.7588E-005,4.0896E-005,3.7562E-005,3.7496E-005
155.0000,4.3582E-008,2.6263E-007,2.2600E-006,1.0466E-006,8.4795E-008,3.0915E-007,6.2890E-007,2.2712E-007,4.3990E-008,1.1926E-007,4.2209E-007,3.1568E-006,1.9179E-005,1.9735E-005,1.7631E-005,1.8191E-005,2.2492E-005,2.7298E-005,2.7399E-005
156.0000,8.3448E-003,3.3980E-003,2.5132E-004,5.7592E-005,3.8069E-005,4.4018E-005,5.5353E-005,6.7466E-005,9.8427E-005,1.1563E-004,1.0475E-004,8.5125E-005,6.5239E-005,4.9379E-005,4.1227E-005,3.7597E-005,3.5726E-005,3.4335E-005,3.4306E-005
157.0000,7.3372E-007,2.6859E-007,1.0993E-007,6.0107E-005,1.3067E-004,1.5063E-004,1.4777E-004,1.2153E-004,8.8122E-005,6.1838E-005,4.3437E-005,2.9553E-005,1.9632E-005,1.5497E-005,1.5978E-005,1.8746E-005,2.3805E-005,2.9865E-005,2.9993E-005
158.0000,6.6380E-011,5.0123E-011,3.7902E-008,3.5918E-008,1.0634E-008,1.5006E-008,4.9555E-009,1.2063E-010,1.6516E-009,5.7277E-009,1.8364E-008,3.1428E-009,1.8296E-011,1.3590E-011,4.0222E-011,3.5096E-006,1.7457E-005,2.2235E-005,2.2327E-005
159.0000,1.1996E-008,1.1754E-008,7.7301E-008,3.7665E-008,1.1069E-009,6.2762E-010,4.7101E-010,1.8188E-009,6.2190E-008,5.9725E-007,2.0192E-006,4.0324E-007,3.5230E-007,1.7014E-007,1.1499E-005,1.2581E-005,1.3659E-005,1.7657E-005,1.7743E-005
160.0000,1.1359E-005,4.5500E-006,1.0239E-005,3.0988E-005,4.0637E-005,3.6821E-005,2.8643E-005,4.5250E-005,4.4039E-005,8.1924E-005,3.9366E-005,4.6913E-005,4.6090E-005,3.7626E-005,4.6483E-005,2.0165E-005,3.1190E-005,2.5456E-005,2.5318E-005
161.0000,1.1124E-005,5.8254E-006,3.3676E-006,8.9805E-005,1.7997E-004,2.3051E-004,2.5619E-004,2.3398E-004,2.3482E-004,2.4544E-004,1.5911E-004,1.1731E-004,9.4345E-005,7.1734E-005,5.4998E-005,4.3819E-005,3.6814E-005,3.3336E-005,3.3266E-005
162.0000,5.0641E-004,7.1962E-004,8.4848E-004,6.6258E-004,5.0170E-004,3.4630E-004,2.2500E-004,1.8134E-004,1.6003E-004,1.2394E-004,7.4733E-005,3.7775E-005,3.0109E-005,2.4223E-005,2.0674E-005,2.1866E-005,3.0460E-005,4.2163E-005,4.2412E-005
163.0000,1.5946E-005,9.9751E-005,1.8519E-004,2.8130E-004,3.1732E-004,3.5256E-004,3.9675E-004,2.7944E-004,1.5413E-004,9.1182E-005,6.8239E-005,3.6964E-005,2.5261E-005,3.0103E-005,2.0178E-005,2.1142E-005,2.3462E-005,2.6883E-005,2.6956E-005
164.0000,2.9931E-003,2.1552E-003,1.0920E-003,6.9873E-004,6.4520E-004,4.8784E-004,3.3500E-004,2.4659E-004,1.9232E-004,1.6367E-004,1.5080E-004,1.4466E-004,1.3870E-004,1.3431E-004,1.3460E-004,1.3748E-004,1.4224E-004,1.4982E-004,1.4999E-004
165.0000,8.6118E-005,1.3614E-004,9.2248E-004,1.8274E-003,1.5033E-003,8.5225E-004,4.3776E-004,2.2440E-004,1.2286E-004,6.7933E-005,3.8769E-005,2.4140E-005,1.5093E-005,1.1897E-005,1.0540E-005,8.8499E-006,7.5199E-006,6.8423E-006,6.8286E-006
166.0000,4.3469E-010,2.8451E-010,1.4329E-009,6.7685E-010,5.1222E-008,2.0681E-008,2.3994E-010,1.2993E-009,2.0138E-009,1.9574E-008,2.4378E-007,4.3678E-005,1.3205E-005,4.3549E-006,3.1030E-006,3.1729E-006,3.4390E-006,3.7413E-006,3.7477E-006
167.0000,1.3038E-005,9.3558E-004,6.6733E-004,2.1335E-004,2.5686E-004,1.8325E-004,1.2357E-004,8.5116E-005,6.3301E-005,4.7789E-005,3.5194E-005,2.4354E-005,1.3855E-005,4.7393E-006,8.9661E-006,1.5718E-005,1.9903E-005,2.2647E-005,2.2704E-005
168.0000,7.7469E-006,2.0961E-005,2.4765E-004,1.6426E-004,8.5598E-005,1.2414E-004,1.7357E-004,1.7401E-004,1.3032E-004,8.0195E-005,4.1613E-005,1.7637E-005,7.8669E-006,7.0851E-006,2.4702E-005,2.7262E-005,2.3505E-005,2.4251E-005,2.4272E-005
169.0000,1.7898E-003,1.8481E-003,1.0598E-003,4.5863E-004,3.4247E-004,3.0582E-004,2.6907E-004,2.2464E-004,1.9153E-004,1.8510E-004,2.0677E-004,1.7913E-004,1.7945E-004,9.6255E-005,5.9283E-005,4.6865E-005,3.7284E-005,2.7584E-005,2.7380E-005
170.0000,2.9073E-003,2.5056E-003,1.4043E-003,8.0166E-004,5.9653E-004,3.7539E-004,2.2926E-004,1.4616E-004,9.6478E-005,6.8055E-005,4.5387E-005,4.4236E-005,4.6534E-005,3.7448E-005,2.2103E-005,1.9299E-005,1.9401E-005,2.2397E-005,2.2463E-005
171.0000,1.3645E-003,8.4595E-004,2.8004E-004,1.7284E-004,1.7732E-004,1.4046E-004,1.1804E-004,1.1005E-004,9.4019E-005,6.7192E-005,5.7279E-005,2.1326E-005,1.0278E-005,4.4021E-006,7.2223E-006,1.7492E-005,2.2910E-005,2.4711E-005,2.4746E-005
172.0000,4.3930E-003,1.6931E-003,9.1389E-005,8.3278E-005,2.1636E-004,2.2552E-004,1.4282E-004,1.3362E-004,1.2161E-004,5.2511E-005,1.2166E-005,4.7005E-006,3.7239E-006,1.1983E-004,1.5204E-004,1.1644E-004,7.9074E-005,4.4338E-005,4.3609E-005
173.0000,1.9458E-006,1.2944E-006,3.7974E-007,2.0372E-006,2.2662E-005,3.8438E-005,5.1416E-005,2.1915E-005,6.6387E-006,7.1011E-006,1.7503E-005,1.7396E-005,6.0262E-005,5.9401E-005,2.5781E-005,1.7599E-005,1.4122E-005,1.3711E-005,1.3705E-005
174.0000,8.4722E-005,5.3657E-005,2.3860E-005,3.5466E-005,8.3458E-005,1.1916E-004,1.7698E-004,1.1897E-004,8.1286E-005,1.0841E-004,4.0005E-005,3.6641E-005,2.7073E-005,9.1961E-006,2.9553E-005,1.9852E-005,3.0083E-005,2.8199E-005,2.8147E-005
175.0000,4.3285E-005,2.7225E-005,1.7850E-005,6.6266E-005,9.7606E-005,1.3868E-004,1.4220E-004,1.4575E-004,1.4464E-004,1.7526E-004,1.3709E-004,1.2267E-004,1.1109E-004,1.0580E-004,9.2765E-005,3.0577E-005,2.2457E-005,2.3295E-005,2.3317E-005
