"",-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
135.0000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
136.0000,1.7085E-005,1.8494E-005,2.8256E-005,4.8306E-005,6.0304E-005,7.7603E-005,4.1653E-004,8.0998E-004,9.8854E-004,1.1105E-003,1.5341E-003,2.0343E-003,2.3421E-003,2.5872E-003,3.6454E-003,7.2522E-003,1.4766E-003,-4.3891E-005,-4.7799E-005
137.0000,4.8060E-005,4.0211E-005,3.8110E-005,5.3774E-005,7.6476E-005,1.1719E-004,4.9089E-004,8.7143E-004,1.0504E-003,1.1961E-003,1.6565E-003,2.3484E-003,4.2542E-003,3.5980E-003,3.5679E-003,4.7799E-003,6.6624E-004,3.9963E-006,-2.8792E-006
138.0000,5.9976E-005,5.1146E-005,4.7929E-005,6.6392E-005,9.5687E-005,1.7206E-004,5.6640E-004,9.2470E-004,1.1185E-003,1.5520E-003,3.4376E-003,4.4348E-003,3.9457E-003,5.7728E-003,1.6465E-003,6.7365E-004,1.0468E-004,3.3758E-005,3.2247E-005
139.0000,6.2383E-005,5.6320E-005,5.5259E-005,7.8540E-005,1.1886E-004,2.3150E-004,6.2219E-004,9.9144E-004,1.3760E-003,2.2509E-003,3.7288E-003,5.1309E-003,7.1204E-003,2.7762E-003,5.5182E-004,6.4876E-004,7.9592E-005,5.0891E-006,4.0312E-006
140.0000,7.2593E-005,6.5837E-005,6.5231E-005,9.4124E-005,1.4725E-004,2.8931E-004,6.9594E-004,1.1668E-003,1.8699E-003,3.1077E-003,4.9118E-003,6.0497E-003,5.5668E-003,2.3716E-003,7.4510E-004,1.2671E-004,-2.5787E-006,-3.0591E-005,-3.1113E-005
141.0000,9.3812E-005,8.1657E-005,7.8927E-005,1.1429E-004,1.8177E-004,3.5834E-004,8.3712E-004,1.5024E-003,2.4275E-003,3.6075E-003,4.8697E-003,5.7872E-003,6.4413E-003,2.8554E-003,1.0252E-003,1.7110E-004,2.6114E-005,-3.1446E-005,-3.2617E-005
142.0000,4.7664E-005,6.3011E-005,8.4278E-005,1.3917E-004,2.4577E-004,5.1793E-004,1.1666E-003,1.8989E-003,2.6431E-003,3.8790E-003,9.1271E-003,7.9582E-003,2.7679E-003,1.1341E-003,2.6033E-004,1.9470E-005,-4.9246E-006,-1.8868E-005,-1.9162E-005
143.0000,5.0575E-005,6.6632E-005,9.7725E-005,1.8285E-004,3.4682E-004,7.0322E-004,1.3609E-003,2.0061E-003,2.9171E-003,5.0885E-003,9.5390E-003,8.5788E-003,1.1935E-003,2.0181E-005,-3.2439E-006,-4.8490E-006,-7.2938E-006,-1.4400E-005,-1.4554E-005
144.0000,2.7665E-005,1.0933E-004,3.0253E-004,5.5906E-004,5.2856E-004,3.5120E-004,4.3426E-004,2.6825E-004,2.3216E-004,7.7510E-005,1.9716E-006,-3.2049E-005,-3.8964E-005,-3.8165E-005,-3.5279E-005,-3.6255E-005,-4.8399E-005,-1.0456E-004,-1.0578E-004
