"",9.200
367.0000,-1.0137E+002
368.0000,-4.6614E+001
369.0000,-2.6881E+001
370.0000,1.5963E+001
371.0000,-2.4804E+002
372.0000,-7.2940E+001
373.0000,-2.3564E+001
374.0000,-8.2419E+000
375.0000,-4.3224E-001
376.0000,3.3109E+001
377.0000,-6.6521E+000
378.0000,4.1528E+000
379.0000,-1.4181E+001
380.0000,-4.1205E+001
381.0000,-3.2106E+001
382.0000,-4.5733E+001
383.0000,-4.0717E+001
384.0000,-3.9718E+001
385.0000,-1.7460E+001
386.0000,-9.1968E+001
387.0000,-6.1018E+001
388.0000,-1.4173E+002
389.0000,-8.6534E+001
390.0000,-7.7103E+001
391.0000,-2.1696E+001
392.0000,-9.7066E+001
393.0000,-5.8969E+001
394.0000,-8.6592E+001
395.0000,-5.4942E+001
396.0000,-1.4580E+000
397.0000,-7.0148E+000
398.0000,7.5192E+000
399.0000,-1.6832E+001
400.0000,-2.3886E+001
401.0000,-5.7703E+001
402.0000,-2.4210E+001
403.0000,-2.8892E+001
404.0000,-2.5783E+001
405.0000,-3.9212E+001
406.0000,-4.3906E+001
407.0000,-6.6625E+001
408.0000,-1.0548E+002
409.0000,-9.7030E+001
410.0000,-2.1535E+001
411.0000,-8.8563E+001
412.0000,-5.3874E+001
413.0000,-5.6028E+001
414.0000,-1.7501E+001
415.0000,-9.2377E+000
416.0000,1.8652E+001
417.0000,-4.5748E+001
418.0000,-2.7310E+001
419.0000,-1.4267E+001
420.0000,-4.7735E+001
421.0000,-4.9513E+001
422.0000,-7.6853E+001
423.0000,-8.6194E+001
424.0000,-6.7950E+001
425.0000,-2.2971E+001
426.0000,3.2671E+000
427.0000,-8.6014E+001
428.0000,-4.9666E+001
429.0000,-5.7594E+001
430.0000,-8.0836E+001
431.0000,-3.5835E+001
432.0000,-8.6439E+000
433.0000,-1.8741E+001
434.0000,2.9689E-001
435.0000,5.6125E+000
436.0000,-1.7145E+002
437.0000,-6.6056E+001
438.0000,-2.3114E+001
439.0000,-1.4765E+001
440.0000,-6.4052E+001
441.0000,-6.3528E+001
442.0000,-4.0803E+001
443.0000,-1.2500E+001
444.0000,-3.4739E+001
445.0000,-1.5804E+001
446.0000,-9.4757E+000
447.0000,-7.6450E+001
448.0000,-5.0949E+001
449.0000,-1.2546E+002
450.0000,-6.7581E+001
451.0000,-4.2595E+001
452.0000,5.7434E+000
453.0000,1.1348E+000
454.0000,-7.6153E+001
455.0000,1.4817E+000
456.0000,6.7341E+000
457.0000,3.7378E+000
458.0000,1.2219E+001
459.0000,9.8817E+000
460.0000,-4.4767E+001
461.0000,-2.2978E+001
462.0000,-3.0932E+000
463.0000,-2.3120E+001
464.0000,-2.7997E+001
465.0000,-1.7645E+001
466.0000,-4.1565E+000
467.0000,-3.1343E+000
468.0000,8.1584E+000
469.0000,3.9858E+000
470.0000,-1.4566E+002
471.0000,-8.1736E+001
472.0000,-5.4120E+001
473.0000,-2.0445E+001
474.0000,-2.6914E+001
475.0000,-4.0164E+001
476.0000,-2.7674E+000
477.0000,-3.4862E+000
478.0000,-4.6043E+001
479.0000,-2.0843E+001
480.0000,-1.4988E+001
481.0000,-4.6327E+000
482.0000,-9.0110E+000
483.0000,-1.2838E+001
484.0000,3.2798E+000
485.0000,1.9880E+000
486.0000,-4.8002E+001
487.0000,-2.4799E+001
488.0000,-2.5973E+001
489.0000,-1.5290E+001
490.0000,-1.9899E+001
491.0000,-1.8250E-002
492.0000,2.7393E+000
493.0000,2.2317E+000
494.0000,9.5553E+000
495.0000,-9.3385E+000
496.0000,5.6662E-001
497.0000,5.1945E+000
498.0000,5.9532E+000
499.0000,-1.2956E+000
500.0000,-1.8930E+001
501.0000,-8.6679E+001
502.0000,-3.8469E+001
503.0000,-4.1859E+001
504.0000,-1.7624E+001
505.0000,-4.2111E-002
506.0000,-1.8189E+000
507.0000,-6.9901E+000
508.0000,-3.4637E+001
509.0000,-2.2573E+001
510.0000,-6.4645E-001
511.0000,1.2004E+000
512.0000,-5.1532E+000
513.0000,6.2993E-001
514.0000,-9.5772E+000
515.0000,-2.0347E+000
516.0000,-3.2339E+001
517.0000,-2.9329E+001
518.0000,-1.4563E+001
519.0000,-2.8199E+000
520.0000,3.5200E+000
521.0000,-1.7691E+001
522.0000,-2.2979E+001
523.0000,-3.4502E+000
524.0000,-9.6879E+000
525.0000,3.7100E+000
526.0000,3.4304E+000
527.0000,-3.4743E+000
528.0000,-7.4631E+000
529.0000,-2.2269E+001
530.0000,-3.4222E+001
531.0000,-4.6211E+000
532.0000,3.5471E+000
533.0000,1.9100E+000
534.0000,-2.5882E+000
535.0000,-1.2624E+001
536.0000,-3.9296E+000
537.0000,-1.6497E+001
538.0000,-1.3275E+001
539.0000,-8.1425E+000
540.0000,-7.1005E+000
541.0000,-2.4343E+001
542.0000,-1.0872E+001
543.0000,-1.3466E+001
544.0000,-1.0752E+001
545.0000,-9.0540E+000
546.0000,-1.0556E+001
547.0000,4.8209E-001
548.0000,2.8223E-001
549.0000,-1.9869E+001
550.0000,-5.4812E+001
551.0000,-1.1128E+001
552.0000,-1.3966E+001
553.0000,-5.5272E+000
554.0000,-6.8787E+000
555.0000,-1.2855E+001
556.0000,-8.0841E+000
557.0000,-5.6453E+000
558.0000,1.9704E+000
559.0000,-7.5339E+000
560.0000,-1.1739E+000
561.0000,-2.2789E+001
562.0000,-4.6183E+001
563.0000,-7.8427E+000
564.0000,-1.2809E+001
565.0000,-9.1156E+000
566.0000,-6.8801E+000
567.0000,-3.8843E+000
568.0000,-9.8572E-001
569.0000,-2.9272E+000
570.0000,-7.4244E+000
571.0000,-9.8185E+000
572.0000,-5.3568E+000
573.0000,-1.1441E+000
574.0000,-3.6475E+001
575.0000,-4.1806E+001
576.0000,-9.2136E+000
577.0000,-2.5686E+000
578.0000,-1.0531E+001
579.0000,-6.9422E+000
580.0000,-3.2328E+000
581.0000,2.2825E-001
582.0000,2.6734E-001
583.0000,1.8473E-001
584.0000,-8.6572E+000
585.0000,-4.6164E+000
586.0000,-3.6502E+000
587.0000,-2.8370E+000
588.0000,-5.4602E+000
589.0000,-9.4941E-001
