"",9.200
363.0000,-3.3476E+002
364.0000,-3.3535E+002
365.0000,-3.3387E+002
366.0000,-3.3302E+002
367.0000,-3.3348E+002
368.0000,-3.2688E+002
369.0000,-3.2478E+002
370.0000,-3.2701E+002
371.0000,-3.2394E+002
372.0000,-3.1692E+002
373.0000,-3.1649E+002
374.0000,-3.1817E+002
375.0000,-3.2151E+002
376.0000,-3.2688E+002
377.0000,-3.2836E+002
378.0000,-3.3100E+002
379.0000,-3.3338E+002
380.0000,-3.3429E+002
381.0000,-3.3354E+002
382.0000,-3.3423E+002
383.0000,-3.3046E+002
384.0000,-3.3027E+002
385.0000,-3.3073E+002
386.0000,-3.3154E+002
387.0000,-3.2763E+002
388.0000,-3.2425E+002
389.0000,-3.2060E+002
390.0000,-3.1905E+002
391.0000,-3.1874E+002
392.0000,-3.2029E+002
393.0000,-3.2015E+002
394.0000,-3.1847E+002
395.0000,-3.1730E+002
396.0000,-3.1902E+002
397.0000,-3.2233E+002
398.0000,-3.2792E+002
399.0000,-3.3275E+002
400.0000,-3.3534E+002
401.0000,-3.3755E+002
402.0000,-3.3876E+002
403.0000,-3.3891E+002
404.0000,-3.4047E+002
405.0000,-3.4156E+002
406.0000,-3.4206E+002
407.0000,-3.4082E+002
408.0000,-3.3867E+002
409.0000,-3.3774E+002
410.0000,-3.3661E+002
411.0000,-3.3580E+002
412.0000,-3.3638E+002
413.0000,-3.3689E+002
414.0000,-3.3886E+002
415.0000,-3.4385E+002
416.0000,-3.4806E+002
417.0000,-3.5107E+002
418.0000,-3.5136E+002
419.0000,-3.5283E+002
420.0000,-3.5026E+002
421.0000,-3.4928E+002
422.0000,-3.4751E+002
423.0000,-3.4283E+002
424.0000,-3.4071E+002
425.0000,-3.4197E+002
426.0000,-3.4697E+002
427.0000,-3.4594E+002
428.0000,-3.4377E+002
429.0000,-3.4408E+002
430.0000,-3.4279E+002
431.0000,-3.4299E+002
432.0000,-3.4550E+002
433.0000,-3.4784E+002
434.0000,-3.5005E+002
435.0000,-3.5398E+002
436.0000,-3.5572E+002
437.0000,-3.4881E+002
438.0000,-3.4933E+002
439.0000,-3.5173E+002
440.0000,-3.5246E+002
441.0000,-3.5049E+002
442.0000,-3.5020E+002
443.0000,-3.5231E+002
444.0000,-3.5266E+002
445.0000,-3.5405E+002
446.0000,-3.5623E+002
447.0000,-3.5605E+002
448.0000,-3.5451E+002
449.0000,-3.5221E+002
450.0000,-3.4797E+002
451.0000,-3.4767E+002
452.0000,-3.5187E+002
453.0000,-3.5717E+002
454.0000,-3.5333E+002
455.0000,-3.5419E+002
456.0000,-3.5729E+002
457.0000,-3.6183E+002
458.0000,-3.6648E+002
459.0000,-3.7120E+002
460.0000,-3.6959E+002
461.0000,-3.6929E+002
462.0000,-3.7077E+002
463.0000,-3.7294E+002
464.0000,-3.7299E+002
465.0000,-3.7352E+002
466.0000,-3.7610E+002
467.0000,-3.7888E+002
468.0000,-3.8277E+002
469.0000,-3.8602E+002
470.0000,-3.8133E+002
471.0000,-3.7432E+002
472.0000,-3.7175E+002
473.0000,-3.7229E+002
474.0000,-3.7274E+002
475.0000,-3.7187E+002
476.0000,-3.7306E+002
477.0000,-3.7498E+002
478.0000,-3.7303E+002
479.0000,-3.7302E+002
480.0000,-3.7415E+002
481.0000,-3.7546E+002
482.0000,-3.7811E+002
483.0000,-3.7785E+002
484.0000,-3.8057E+002
485.0000,-3.8554E+002
486.0000,-3.8654E+002
487.0000,-3.8331E+002
488.0000,-3.8295E+002
489.0000,-3.8274E+002
490.0000,-3.8345E+002
