par_id,rmse,nse,r,bias,mae,nmae
p0001,5.00366530265366,0.154755612287921,0.795427561763157,3.56230449178106,4.12666223529527,0.363259594754731
p0002,5.90382715606071,-0.176719799031959,0.7301347452091,4.48902880092433,4.99724862652497,0.450794132209829
p0003,5.22457749657671,0.078472832664872,0.982149803095185,-5.0788978586242,5.0788978586242,0.423442689657688
p0004,8.26314078784034,-1.30513357714769,0.474265463083712,6.29913276349381,6.85759352713616,0.626999988364806
p0005,5.70931089386619,-0.100457253652749,0.463690442352472,0.936481972939934,4.9775667135794,0.408485010852904
p0006,3.85502637639441,0.498281055600836,0.892490476263113,0.329563564055498,3.29546444887967,0.284137766033175
p0007,4.03039348898647,0.451595904782893,0.735734025413427,1.56320246705108,3.5836365676681,0.307136884450129
p0008,5.13297490175713,0.110503848137258,0.640465883889447,2.78922285273067,4.46874626517345,0.394451404371287
p0009,3.19412354443723,0.655563464518341,0.811264100167946,-0.176780647636584,2.75282058707382,0.218769872463709
p0010,5.19745324454232,0.088016513633457,0.969500548777764,-4.91947827162017,4.91947827162017,0.406735941037299
p0011,3.08979652808146,0.677696105115628,0.872694623644042,-1.35585930016872,2.38713408473152,0.176379531429516
p0012,3.28944166452266,0.634699581278011,0.951632470055292,2.05161560332532,2.67470064711406,0.195784930664208
p0013,6.14336916160494,-0.274145482455686,0.442753409922006,1.94386985820702,5.23536744103861,0.442702473821977
p0014,3.73855117659792,0.52814077271256,0.956572261558476,-0.571435591454584,3.37750157597734,0.27160985767872
p0015,2.46049405505855,0.795614335098659,0.957298986534848,-0.584431815447649,2.10616929836319,0.190576464898058
p0016,4.00747840078742,0.457814158029056,0.978720058354283,-3.71212626127486,3.71212626127486,0.324877245832794
p0017,4.89673999204653,0.190494356349855,0.979212652227215,-4.64080799836352,4.64285398420335,0.393698895722003
p0018,9.78879045469619,-2.23492231473063,0.431644541363435,7.93147715108307,8.28534499045863,0.750360353290291
p0019,4.22103645195405,0.398488413325432,0.878920481060322,1.40544435319575,3.50640264775128,0.286096944701605
p0020,4.94295601323961,0.175141823793132,0.691129278574845,2.51425839569313,3.91361325670139,0.344589881516582
p0021,5.65536593113691,-0.0797599495959653,0.551327600531859,2.29839147519365,4.68550566590128,0.404784101502235
p0022,3.99614238565929,0.460877198340313,0.976931384233978,-3.47958402902469,3.50938434535017,0.320147316821092
p0023,5.28896327629988,0.0556197518802483,0.967681581797743,-4.98746607133335,4.99443901101596,0.414824803751637
p0024,6.70076083055986,-0.515842314264069,0.46022162095411,4.10154969593212,5.68348263425243,0.513552507847296
p0025,6.5889997069643,-0.465698922473897,0.59374212814283,4.21726996447106,5.09834247436874,0.451533918061745
p0026,7.88911057608475,-1.10117332519062,0.432800216385637,5.6149622094176,6.53465033469021,0.60159317686063
