par_id,rmse,nse,r,bias,mae,nmae
p0001,7.6573473469807,-0.946905263927613,0.315950619620775,-4.72281764515709,5.76515878281066,0.371014094062793
p0002,6.81308597066495,-0.521512219802622,0.85617592094178,-6.14485859919215,6.14485859919215,0.432044590528442
p0003,8.60640739777049,-1.47755739231976,0.695466701010374,-7.6543229668328,7.67958131395633,0.53221065127938
p0004,3.50813291113839,0.596218493597604,0.884985226543068,-2.38299291499957,2.7151913348266,0.204450987604427
p0005,4.00104777156938,0.467463712968834,0.872916504376214,2.94747734818687,3.47738771965259,0.320410571879035
p0006,5.27015295726232,0.0783023075160505,0.798754033385807,-4.03859858539623,4.28977903504102,0.316582515013502
p0007,6.42828934269566,-0.36893776030067,0.899822339051031,-5.54026962433481,5.67403542012499,0.477037256996438
p0008,6.58385291351135,-0.462259141034944,0.925633692714797,-4.74793062508401,5.69112507183589,0.514436056837718
p0009,6.31168004457876,-0.323729861161703,0.832980782846902,-5.52480174505911,5.52524788239022,0.39799351439469
p0010,3.4299649458544,0.622193210988301,0.923443228276272,2.36569877757185,3.04359214582393,0.270056170396532
p0011,4.73835969862843,0.24962753409466,0.551131360319732,-1.15526989365064,3.78045472308043,0.251208632448477
p0012,5.17127914097278,0.126339208711641,0.852415246192779,-4.19910118340796,4.23943988390411,0.310796428544044
p0013,4.91850402852324,0.21326120446294,0.905704358072545,-2.56653496557182,4.11730841675133,0.375804352357409
p0014,2.73345482522577,0.753778425010107,0.926727841689529,-1.76241814122971,2.14228600251732,0.164557629370647
p0015,5.09200827975317,0.121755585754566,0.848800303198203,-4.20314068040528,4.35595446615023,0.308310445729102
p0016,8.19185283292407,-1.2117034999834,0.782455934303692,-7.42510477850364,7.4267433802868,0.537362880959408
p0017,6.46695008597236,-0.381385693324634,0.613678896266943,-4.75499066274653,5.1868184200867,0.342045031058121
p0018,6.57147520244325,-0.440105059762094,0.911056044899339,-5.36230834937122,5.70784303319748,0.506341619956029
p0019,4.46707122540012,0.345303377620949,0.659359984618894,-1.6511191896489,3.46336892310926,0.219737117359762
p0020,4.88190657147585,0.216234115680403,0.923943864992139,-4.35156515949515,4.55528743291834,0.368181404427248
p0021,9.21853875418026,-1.86244664048275,0.411018915485528,-7.5654735153157,7.57181583571679,0.49829320143689
p0022,2.11158247738042,0.854368468997333,0.949494690180473,0.409667495671937,1.81816723953798,0.144493880134205
p0023,6.40959475705174,-0.365119153652106,0.920754532428927,-5.7603151920197,5.82828205202598,0.481776883676921
p0024,7.13631355034857,-0.674770394611142,0.798224395507182,-6.31605319401804,6.31605319401804,0.442221699863478
p0025,3.30963121148877,0.630201624369482,0.912218173467557,-2.43703753576947,2.51922689478951,0.176037556734026
p0026,2.67869544608709,0.757321373008429,0.96348920904585,-2.24847601562021,2.38296902016573,0.189794410078773
p0027,5.10901369690053,0.147856847073676,0.812362529097913,-3.91025191311349,4.07344001726627,0.260266987517676
p0028,6.49470960026796,-0.396408553205587,0.892168891127379,-5.90174066832148,6.03506967724666,0.482019158535673
p0029,5.1716255144884,0.094298677325043,0.426188603038586,1.02567063046036,4.56818516545816,0.348728569231971
p0030,7.65864972567509,-0.908450508863731,0.85787392618374,-6.84174883500097,6.84509484510406,0.529418126375569
p0031,8.57323156807848,-1.44706669394509,0.476160452775596,-6.99814962849764,7.03391284058393,0.464062369920575
p0032,6.79067982553761,-0.519809415636969,0.698049374930402,-5.52657302723568,5.52977089205769,0.365061159308394
p0033,4.67829459434003,0.261108068477725,0.843414508209833,-3.62746376996673,3.70420180670237,0.265093761855365
p0034,7.44796567123445,-0.823692964196438,0.878412810742028,-6.96593533770152,6.96593533770152,0.515901051046804
p0035,7.21690358613494,-0.73293647782546,0.740653008121719,-5.49242884408183,5.88451429766397,0.431439599240126
p0036,5.30172388267068,0.0546180873063525,0.87990416200289,-4.19849801097638,4.55135195916374,0.376544248860752
p0037,4.37661052824439,0.378745010568683,0.808489429693572,-2.76023474900981,3.36239527808476,0.245399653402051
p0038,2.96918454832073,0.71205224293846,0.907078957658358,-1.81601282666612,2.24469584100445,0.149059514557456
p0039,3.7501558544815,0.537506043166674,0.741685438474779,-0.581078233523517,3.02693686034335,0.219765406797914
p0040,4.73304792325408,0.252976078810202,0.92023384358526,-4.13036935196963,4.41941852699866,0.361761149277752
p0041,6.82506459677406,-0.546096053908797,0.866637541080808,-6.23809255651508,6.24108373180877,0.447303789420442
p0042,3.67283631818441,0.552259801134535,0.79227775894609,-0.962994184851064,2.87466754857883,0.19140094311096
p0043,6.90248101767541,-0.593928894783055,0.744743738821622,-5.85935230389421,5.89315294241758,0.406159072591285
p0044,5.48811029141056,0.0422444644550108,0.751217643631679,3.98608078964685,4.51020994692405,0.404952063263298
p0045,7.10785611230535,-0.663305262296906,0.883730627007958,-6.55182156277785,6.5906212088331,0.508571515470037
p0046,4.66121690507049,0.266492738079266,0.741488236603087,2.83275829793894,4.01265910346041,0.359543267834039
p0047,5.16260772372328,0.152485254013413,0.879598873679767,4.24435235288805,4.38177572176786,0.394586382674213
p0048,4.36888938490842,0.362910310224874,0.602513780038021,-0.0568298063497647,3.8124781903158,0.274633012531451
p0049,5.76642694272516,-0.122585376140791,0.878673528991734,-5.13284460110268,5.17520445701977,0.38833478056963
p0050,4.22572201483936,0.403932773688925,0.869792541073688,-3.05482330442413,3.20419862587544,0.199511199227708
p0051,4.21839220414166,0.397110466763037,0.794523948409805,-2.60109679898229,3.36630768624099,0.222537207205706
p0052,3.4608155069108,0.595645120563148,0.936620777385936,-2.73153847783849,3.01894570757817,0.256304660458517
p0053,4.08126408801832,0.458041685828896,0.830720150477831,-2.32270108864993,3.02927523585947,0.229329054209404
p0054,5.15491360262003,0.135391960829439,0.927612239186936,-3.94607274866159,4.24536306903142,0.382715564224499
p0055,5.25956126069438,0.0796308678688809,0.929050561455392,-3.68533512265947,4.34993577109248,0.400767431379943
p0056,6.03632497927955,-0.190102978987259,0.874649607953849,-4.48533239866787,5.00036332278156,0.42830397876973
p0057,3.04417855243367,0.687142885267577,0.852800015206603,-1.067603635148,2.26354059698283,0.165258549541984
p0058,6.86412037881346,-0.556272769469849,0.880079943584378,-6.32869810997838,6.39846448587246,0.463960485950935
p0059,3.63874890284306,0.559051225666289,0.793129696323813,-1.35631214596694,2.82375047359311,0.183278875354102
p0060,6.04856999946868,-0.186586793179496,0.774053399830869,-4.82006239723502,4.89557300522213,0.341890505256694
p0061,6.45656159662724,-0.393320669653234,0.813713337404013,-5.60718863082232,5.6214183632874,0.391720630426993
p0062,6.36554964194926,-0.330891063301524,0.787012678875715,-5.35301929603795,5.37109673527861,0.377607999447103
p0063,3.81208535257786,0.527775197220856,0.932465482474596,-1.45616344430722,3.38640776072201,0.303994710078169
p0064,2.98449142388097,0.70826126328373,0.85694095076799,-0.632477377702775,2.34083818978762,0.168037914350324
p0065,3.20198628360338,0.66213653036813,0.908482820873575,1.99634649369038,2.84623330064771,0.261153557755119
p0066,9.3199983623689,-1.89109807019206,0.338701989234642,-7.47104838008895,7.49091264785776,0.482315881979903
p0067,6.03431246393048,-0.157882790411348,0.900075811333692,-3.39343727547658,4.55653250401875,0.415999736179912
p0068,5.9292350278149,-0.148250511548281,0.874854666995109,-4.2963307449444,4.67580793753886,0.405865483539073
p0069,7.91064550856817,-1.05446323982981,0.725262940377348,-6.8917515582912,6.91931989013555,0.493029214886926
p0070,8.83521234587048,-1.64074224176248,0.769372908675568,-7.602201413983,7.6493122934736,0.594141946346713
p0071,6.58764112503362,-0.436656328243393,0.929717063128212,-6.02751373454304,6.10976031386652,0.510960194715097
p0072,6.56718148002703,-0.42873244080203,0.726652536958625,-5.20452092995259,5.24899458746782,0.368772204478091
p0073,5.2760989711646,0.0739645773122485,0.931241240533647,-4.72088060347604,4.94094079421764,0.416198873726442
p0074,6.0880992052765,-0.224276116369272,0.58695019207961,-4.08070488390757,4.86246049439315,0.319660233939655
p0075,3.34886521994932,0.633241752390856,0.86938708375982,1.47538490109109,3.00955187180736,0.254192451799342
p0076,4.77867300553502,0.240747630804243,0.88546058846487,-3.88542753362725,4.15783110806081,0.336348513236292
p0077,3.91407675642551,0.490363636052648,0.88470620624548,-2.5868793487964,2.71723549118181,0.160702868070496
p0078,7.60255911546479,-0.918057717540097,0.67994093935446,-6.43599773152163,6.45016881929882,0.445339757846057
p0079,6.6922757055986,-0.474717423465453,0.880596247719188,-6.12738563234547,6.18759810132826,0.472494296564551
