par_id,rmse,nse,r,bias,mae,nmae
p0001,4.50933788787966,0.318113269462768,0.630157860946186,-1.5294807938609,3.54882527442203,0.227072689445128
p0002,7.38762087479303,-0.735474389818286,0.893092162130446,-4.18945617215089,6.20233032819863,0.531816753279221
p0003,4.75155197764419,0.262587856468921,0.833907739102861,-0.962234116300516,4.05080753182611,0.2905942333788
p0004,5.99028302668886,-0.163950574745438,0.776663158017873,-4.78756639367733,4.86928647994032,0.338222586208976
p0005,6.85524430887694,-0.534918039076693,0.920089693167143,2.25292332858847,6.13722207081978,0.447222201833466
p0006,2.10365787146527,0.859278897477581,0.95178608584787,1.21026754982176,1.67896586112462,0.139817042237729
p0007,3.74140898064675,0.55487767334753,0.84778805289792,-1.65660065407008,2.81001886268954,0.195773462367052
p0008,3.62572142269158,0.569341173303355,0.8552681244732,-2.22217995852671,2.96093941295858,0.210399463386967
p0009,5.84491696623696,-0.086339826126794,0.894998698475394,-3.96853905094419,4.47223722640577,0.390362014190666
p0010,4.23678705612049,0.39121957319216,0.692317819674073,1.50168478696398,3.83260782756155,0.311502679425849
p0011,2.60654647767419,0.783957120922415,0.906919617166858,-1.09290968174312,1.97225139943758,0.137746069676338
p0012,4.34517873550566,0.373245362854578,0.785076879033587,-2.65261173852161,3.30030773417344,0.216580025371488
p0013,3.20838800638205,0.676217476961489,0.871240440809113,-0.402470487068254,2.60204778592797,0.183974970204239
p0014,7.06679303689748,-0.657442701808906,0.511895612697528,-5.05520422551374,5.17639616179015,0.329531269872347
p0015,7.45528416896609,-0.740447342392119,0.629189177441915,6.01783792546443,6.16140899203826,0.543455814638581
p0016,4.34336122248974,0.369042248103169,0.632683923279254,-0.923388289778219,3.50479836271015,0.243664367604539
p0017,2.21975992618626,0.843317308565878,0.932877866864222,-0.857818427133613,1.85364798779899,0.147974024310084
p0018,2.31544179891599,0.830315289977437,0.911765019895101,-0.100002911771009,1.79655708213904,0.130562531928277
p0019,3.82097363795893,0.518436649806648,0.917196197622379,-2.77105395408549,3.4580794223148,0.304768829311907
p0020,2.70750302175845,0.761485718883027,0.911760138972309,0.77028982719067,2.14057193257612,0.164917277210113
p0021,5.22547184394871,0.140332743846557,0.924239888158679,-3.76299245565078,4.17300395025,0.370694022188597
p0022,2.07025251028302,0.863712617871233,0.956531640652143,-0.307611494555438,1.79792634365162,0.143578677273723
p0023,4.50029426597296,0.355992634371412,0.875816071785934,-3.05944445362426,3.59587929463895,0.267621698897061
p0024,6.77674880654086,-0.420720676849131,0.873654818843648,-2.40312325221079,5.91831252078568,0.482999720794425
p0025,7.2456887677189,-0.66162999499252,0.88144180150265,-2.02743565345717,6.55615875671433,0.553483780468051
p0026,6.50448287990725,-0.345347758649309,0.892823896028699,5.93793486024762,5.93793486024762,0.507019913877425
p0027,9.71662132986073,-2.10182122133496,0.78147043595941,-9.07308853633661,9.07308853633661,0.665443701869869
p0028,2.60195547243985,0.773251825244922,0.909145504962557,0.873570885120976,2.23070890728929,0.184890284505201
p0029,4.32610601218573,0.404881672630616,0.816756892333959,2.81355222327522,3.66976683141775,0.311337620947098
p0030,3.38330866415256,0.618509776962258,0.825635116333946,-0.958240999734912,2.79379874774804,0.185927158159386
p0031,3.11149507630908,0.677937641827281,0.824961563962433,-0.0544403876169723,2.50183732608858,0.191385315066848
p0032,2.67202364568509,0.772966678074093,0.920380597749916,0.286128658394576,2.08510587508207,0.14359763265772
p0033,5.25032623162098,0.127535929045722,0.737581731456451,3.58514482897283,4.30122156427818,0.381647591065757
p0034,2.46509433955321,0.806769312729377,0.924629990477722,-0.806258009685231,1.94653119154914,0.158545753629714
p0035,6.66565747598989,-0.500001793274727,0.912076414224431,-1.06834523157105,6.03371337343309,0.470923464388175
p0036,3.69128882546595,0.566723568721461,0.915471873206932,-2.45573507340877,3.07281922352233,0.236110292250186
p0037,7.72351350256114,-0.946792949253821,0.87146906716583,-7.18573924670202,7.18573924670202,0.541199292516724
p0038,3.27590061354792,0.64755431198607,0.86894000643649,-1.60833877371262,2.48600388542569,0.158232715099946
p0039,1.91700395554573,0.883688946188469,0.970831908629539,1.29408966097016,1.51497737508207,0.125211128335274
p0040,5.54302222801063,0.0197557844798814,0.876696520830836,4.7748934433507,4.81665952177511,0.415560569992637
p0041,6.18164131767592,-0.267785748232538,0.64679762433139,-4.51898034425321,4.9438292065185,0.329841020798957
p0042,2.17965632869467,0.848927625521619,0.953380452809405,-0.380593631400358,1.90333565931347,0.163252328706838
p0043,3.32909720706113,0.637000204526743,0.861533149263338,1.61386171810069,2.75464929525385,0.22195348193372
p0044,2.38591105220531,0.818983773381357,0.925626960504845,1.06868786487512,1.99381219514003,0.156315001407794
p0045,5.15683973298904,0.0987161922905586,0.929382510387294,-4.74918107420619,4.78080399581467,0.358629185720232
p0046,4.25836262676597,0.423586960983591,0.817788528929042,2.56904411121921,3.70436681357144,0.323669760361717
p0047,7.36928880401105,-0.775319457435603,0.876145331116189,-6.79303615962974,6.79303615962974,0.51833908238176
p0048,5.07438770303767,0.142310615626653,0.806117028145583,-3.8788202628509,3.9858402604436,0.266954415225803
p0049,3.4101830455103,0.614753178517191,0.847414364978809,1.23961446456545,3.10523981137608,0.254910618987839
p0050,4.21399325484234,0.416172841642585,0.699493578636898,-1.37263887792728,3.37782495374603,0.217600214855675
p0051,6.28912359238652,-0.314658386311752,0.70649439868033,-4.7903596528888,4.828458985577,0.334385751907645
p0052,5.41365835769007,0.0494482224579685,0.893877572450846,4.62170992099212,4.87938709387992,0.400417256911747
p0053,4.61449677630848,0.304514611640249,0.557723587024784,0.128616086297039,4.10665978679228,0.299670269047869
p0054,6.39131667814819,-0.29112316662924,0.784201739293366,-4.5645631567405,5.07765648530736,0.367450990055767
p0055,3.1921886664469,0.683284127380636,0.898937997107071,1.70424413582523,2.55486494560051,0.209205547415505
p0056,4.59516180499621,0.325965846165331,0.838206555462729,3.3897291952331,3.81861382663947,0.328808080108532
p0057,2.87257593251342,0.739723624710194,0.942280157222351,1.69807921428587,2.26507790541239,0.164628002624409
p0058,2.77787126681405,0.754623345519688,0.889533576957357,1.00326456243146,2.33298238447323,0.181693163657829
p0059,4.98066372936722,0.184032103984286,0.472551241483231,0.217486830099731,4.43917148379521,0.328874072927265
