datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
0	3.1252679	0	4.4999939	0	5.0264948	324.56003	0
0.0416666666666667	3.007341	0	4.4599854	0	5.0819947	331.47003	0
0.0833333333333333	3.360729	0	4.6299988	0	5.0739945	331.47003	0
0.125	3.7208601	0	4.7900024	0	5.0658212	331.47003	0
0.166666666666667	4.085927	0	4.9500061	0	5.0578085	331.35001	0
0.208333333333333	3.561699	0	4.8900085	0	5.1699616	331.34	0
0.25	3.03	0	4.830011	0	5.2821033	331.34	0
0.291666666666667	2.5124092	0	4.7700134	0	5.394234	337.82001	0
0.333333333333333	2.7496182	0	5.4800049	11.9608	5.6300922	337.79999	0
0.375	3.0454721	0	6.1899963	42.220801	5.8659064	337.79001	0
0.416666666666667	3.3732624	0	6.9099976	121.2184	6.1015159	343.45001	0
0.458333333333333	3.7898418	0	7.9399963	161.7608	6.7091078	343.42001	0
0.5	4.2579336	0	8.9699951	187.0776	7.3162663	343.39999	0
0.541666666666667	4.7759504	0	9.9999939	230.72959	7.9226418	346.79999	3.06e-05
0.583333333333333	4.5898147	0	10.279993	200.2288	8.2099752	346.79001	6.96e-06
0.625	4.4054967	0	10.559991	152.9912	8.497245	346.79001	2.532e-05
0.666666666666667	4.2220017	0	10.85	79.444	8.7844574	336.81	0
0.708333333333333	4.0871138	0	10.040002	8.74	8.7089353	336.82001	0
0.75	4.0344766	0	9.2400146	0	8.6333426	336.84	0
0.791666666666667	4.0827074	0	8.4399963	0	8.5575151	325.12003	0
0.833333333333333	3.7918992	0	7.7499939	0	8.5105345	325.13	2.44e-06
0.875	3.5073779	0	7.0599915	0	8.4634988	325.14001	6.08e-06
0.916666666666667	3.2280024	0	6.369989	0	8.4164085	321.04001	0.00014688
0.958333333333333	3.207647	0	6.0500427	0	8.1622565	321.04999	0.00021284002
1	3.3097733	0	5.7300354	0	7.9082243	321.06	8.072e-05
1.04166666666667	3.5415392	0	5.3999878	0	7.6539798	319.60999	2.4e-06
1.08333333333333	3.1023379	0	4.9900146	0	7.4161509	319.60999	0
1.125	2.6554851	0	4.580011	0	7.1782865	319.62	0
1.16666666666667	2.2227234	0	4.1599976	0	6.9403776	271.89001	0
1.20833333333333	2.9579722	0	3.6	0	6.7100775	271.89999	0
1.25	3.6794701	0	3.0300537	0	6.4798959	271.91	0
1.29166666666667	4.4151784	0	2.4599854	0	6.2493576	301.32001	0
1.33333333333333	4.1002559	0	3.1899963	31.8384	6.199336	301.31	0
1.375	3.7952734	0	3.9099976	112.976	6.1490767	301.29999	0
1.41666666666667	3.5151104	0	4.6400085	254.028	6.0989251	245.28999	0
1.45833333333333	3.4258576	0	5.3200012	339.22481	5.9229174	245.28	0
1.5	3.3508953	0	6.0100037	392.57361	5.746984	245.27	0
1.54166666666667	3.2886624	0	6.7000061	382.16321	5.5711211	252.48	0
1.58333333333333	2.8300177	0	6.8600403	332.01841	5.4421418	252.48	0
1.625	2.3742157	0	7.0200134	254.204	5.3133064	252.48	0
1.66666666666667	1.9180198	0	7.1899963	110.2264	5.1842949	247.75999	0
1.70833333333333	1.2720063	0	6.1	13.2896	5.2397281	247.77	0
1.75	1.0824047	0	5.0100037	0	5.2950522	247.78999	0
1.79166666666667	1.5161135	0	3.9200073	0	5.3502611	262.29999	0
1.83333333333333	1.2788276	0	3.3999878	0	5.2235698	262.31	0
1.875	1.1709825	0	2.8799988	0	5.0968646	262.31	0
1.91666666666667	1.2083045	0	2.3600098	0	4.969984	272.95001	0
1.95833333333333	1.2896899	0	2.0400024	0	4.9862641	272.95001	0
2	1.3822446	0	1.7099854	0	5.0026869	272.95999	0
2.04166666666667	1.4798987	0	1.3900085	0	5.018946	245	0
2.08333333333333	1.3788764	0	1.1400085	0	5.0355852	245	0
2.125	1.2907362	0	0.89998779	0	5.0520654	245.00999	0
2.16666666666667	1.2101653	0	0.65999756	0	5.0687014	270.98004	0
2.20833333333333	1.0307764	0	0.43999634	0	5.1096877	270.98004	0
2.25	0.87091905	0	0.20998535	0	5.1506542	270.98004	0
2.29166666666667	0.73164202	0	-0.009985352	0	5.1914598	311.82001	0
2.33333333333333	0.72498279	0	1.0900513	24.62	5.2467998	311.79999	0
2.375	0.94641428	0	2.1800476	87.7264	5.3020441	311.79004	0
2.41666666666667	1.2844454	0	3.2799927	169.936	5.3572115	310.17999	0
2.45833333333333	1.4016062	0	4.2800537	227.072	5.4149754	310.17004	0
2.5	1.536522	0	5.2799927	262.9488	5.4725058	310.14999	0
2.54166666666667	1.6780048	0	6.2799927	370.4584	5.5301264	260.79999	0
2.58333333333333	2.2263871	0	6.6799866	322.2168	5.448049	260.79999	0
2.625	2.9297953	0	7.080011	247.2064	5.3661095	260.79001	0
2.66666666666667	3.7	0	7.4800049	113.3704	5.284146	244.3	0
2.70833333333333	3.6851729	0	5.830011	14.876801	5.1101548	244.32001	0
2.75	3.8051806	0	4.1799866	0	4.935673	244.35001	0
2.79166666666667	4.0440079	0	2.5299927	0	4.7610385	209.92	0
2.83333333333333	4.2757104	0	1.7000061	0	4.4200728	209.92999	0
2.875	4.5161599	0	0.86998901	0	4.0789099	209.94	0
2.91666666666667	4.7430896	0	0.050012207	0	3.7375688	207.78	0
2.95833333333333	4.9808633	0	-0.35001221	0	3.7158159	207.78	0
3	5.2154386	0	-0.7500061	0	3.6942183	207.78999	0
3.04166666666667	5.4560516	0	-1.15	0	3.6724512	205.57001	0
3.08333333333333	5.4026844	0	-1.5299744	0	3.680729	205.57001	0
3.125	5.3554925	0	-1.9100098	0	3.6891581	205.57001	0
3.16666666666667	5.3254108	0	-2.2800049	0	3.6974231	203.13	0
3.20833333333333	4.8924941	0	-2.669989	0	3.7020871	203.14	0
3.25	4.4598204	0	-3.0599731	0	3.7069022	203.14	0
3.29166666666667	4.0240278	0	-3.4499878	0	3.7117057	197.2	0
3.33333333333333	5.1711701	0	-2.1099915	41.857599	3.7438403	197.17999	0
3.375	6.3326454	0	-0.78000488	149.6056	3.7760266	197.17	0
3.41666666666667	7.5017999	0	0.55001221	260.93679	3.8081129	219.52	0
3.45833333333333	7.4440041	0	1.9399963	348.86799	3.8851369	219.50999	0
3.5	7.4132113	0	3.330011	404.23201	3.9620704	219.49001	0
3.54166666666667	7.3880577	0	4.7199951	381.03679	4.0389094	244.14999	0
3.58333333333333	7.3261312	0	4.6599976	331.7968	4.0988341	244.14999	0
3.625	7.2776371	0	4.6	255.0864	4.1587546	244.14999	0
3.66666666666667	7.2169243	0	4.5400024	106.8296	4.218509	250.37	0
3.70833333333333	7.4523619	0	3.2900024	15.164799	4.2425939	250.38	0
3.75	7.6923078	0	2.040033	0	4.2664	250.39	0
3.79166666666667	7.9363531	0	0.77999268	0	4.2902389	208.22	0
3.83333333333333	8.1797433	0	-0.22998657	0	4.2008815	208.24001	0
3.875	8.4230636	0	-1.2299866	0	4.1114905	208.25	0
3.91666666666667	8.6832309	0	-2.2399658	0	4.0220518	203.84	0
3.95833333333333	7.8403125	0	-2.6200012	0	4.0163099	203.85001	0
4	6.993311	0	-3.0000061	0	4.0105573	203.85001	0
4.04166666666667	6.1524791	0	-3.380011	0	4.0047957	207.10001	0
4.08333333333333	6.7278897	0	-3.2800049	0	3.9740793	207.10001	0
4.125	7.3087141	0	-3.169989	0	3.9432082	207.10001	0
4.16666666666667	7.9031765	0	-3.0700134	0	3.9123226	208.53	0
4.20833333333333	7.0140004	0	-3.2199463	0	3.8943184	208.53999	0
4.25	6.1382081	0	-3.3700012	0	3.8764762	208.53999	0
4.29166666666667	5.2714039	0	-3.5300049	0	3.8584605	206.95	0
4.33333333333333	4.7074408	0	-1.9799866	41.239999	3.9278569	206.92999	0
4.375	4.1590623	0	-0.43994751	147.6832	3.9969592	206.91	0
4.41666666666667	3.6144849	0	1.1100098	257.4488	4.0661082	229.12	0
4.45833333333333	2.0631286	0	2.7099854	344.37839	4.1361378	229.10001	0
4.5	0.57428215	0	4.3200012	399.25921	4.2060344	229.08	0
4.54166666666667	1.1094143	0	5.9200073	394.7896	4.2756203	241.10001	0
4.58333333333333	1.5932671	0	6.0899902	344.16721	4.3465457	241.10001	0
4.625	2.0788458	0	6.2600037	265.15359	4.4174678	241.09	2.64e-06
4.66666666666667	2.5651706	0	6.4299866	122.5152	4.4883872	242.92	1.76e-06
4.70833333333333	2.8151908	0	4.7800537	18.711999	4.5511772	242.92999	0
4.75	3.1144983	0	3.119989	0	4.6138995	242.95	1e-06
4.79166666666667	3.4491159	0	1.4599854	0	4.6765429	288.60004	1.28e-06
4.83333333333333	3.2113705	0	1.85	0	4.6057689	288.59003	0
4.875	3.0002667	0	2.2400146	0	4.5349693	288.59003	1.92e-06
4.91666666666667	2.8217902	0	2.6299988	0	4.4643075	326.69	0
4.95833333333333	2.6391097	0	2.7000061	0	4.5512345	326.69	0
5	2.5028384	0	2.7800537	0	4.6381652	326.69	1.8e-06
5.04166666666667	2.4407376	0	2.8600098	0	4.7252542	314.95001	5.6e-07
5.08333333333333	2.5305533	0	2.6400085	0	4.7250835	314.95001	0
5.125	2.655805	0	2.4099976	0	4.7250633	314.95004	0
5.16666666666667	2.8248185	0	2.1899963	0	4.724885	299.85001	0
5.20833333333333	2.739416	0	2.0899902	0	4.7558094	299.85001	0
5.25	2.7637113	0	1.9900146	0	4.7867313	299.85001	0
5.29166666666667	2.9006207	0	1.8900085	0	4.8176505	277.85999	0
5.33333333333333	3.2707491	0	3.1899963	37.585598	5.0959806	277.84	0
5.375	3.6454905	0	4.4800049	134.7032	5.374058	277.82001	0
5.41666666666667	4.033522	0	5.7799927	171.2376	5.6518812	305.95999	0
5.45833333333333	3.9301146	0	6.6100098	229.15921	5.8142325	305.95004	0
5.5	3.8697027	0	7.4399963	265.824	5.9763707	305.93005	0
5.54166666666667	3.8458419	0	8.2799927	261.98081	6.1384591	320.54999	0
5.58333333333333	4.0440079	0	8.5200134	228.6512	6.2770083	320.54999	0
5.625	4.2443611	0	8.7600037	176.5312	6.4157059	320.54001	0
5.66666666666667	4.4449073	0	8.9900146	88.8272	6.5542214	320.07001	0
5.70833333333333	4.6889763	0	8.3099915	14.5272	6.6233288	320.07999	0
5.75	5.0343619	0	7.6299988	0	6.6923815	320.09	0
5.79166666666667	5.4618771	0	6.9500366	0	6.7613766	319.03	0
5.83333333333333	6.0595707	0	6.3999878	0	6.4411105	319.04999	0
5.875	6.7622481	0	5.8600098	0	6.1204604	319.06	0
5.91666666666667	7.5425856	0	5.3200012	0	5.7997462	310.01001	0
5.95833333333333	7.147377	0	4.8099915	0	5.6635357	310.01999	0
6	6.7720012	0	4.3000122	0	5.526982	310.03003	0
6.04166666666667	6.4147954	0	3.8000122	0	5.3905817	270.09	0
6.08333333333333	6.0246162	0	2.9200073	0	5.2398922	270.10999	0
6.125	5.6760726	0	2.0500122	0	5.0893341	270.12	0
6.16666666666667	5.3784197	0	1.1700073	0	4.9384081	214.42	0
6.20833333333333	4.512527	0	0.25002441	0	4.8373908	214.42999	0
6.25	3.7472122	0	-0.66998901	0	4.7363342	214.45	0
6.29166666666667	3.1902508	0	-1.6000122	0	4.6350671	218.37	0
6.33333333333333	3.1800158	0	0.06005249	40.884799	4.695699	218.35001	0
6.375	3.1805661	0	1.7199951	146.47519	4.7561462	218.33	0
6.41666666666667	3.171908	0	3.369989	261.69761	4.8164	235.02	0
6.45833333333333	2.4473864	0	4.4699951	350.34961	4.892517	235.00999	0
6.5	1.7296532	0	5.5700012	406.61441	4.9685606	235	0
6.54166666666667	1.0373042	0	6.6599976	402.2936	5.0443606	243.92999	0
6.58333333333333	0.88362888	0	7.080011	351.5168	5.1264261	243.92	0
6.625	1.6484234	0	7.4900146	271.97041	5.2084752	243.92	0
6.66666666666667	2.6152056	0	7.9099976	125.24399	5.2903551	235.11	0
6.70833333333333	2.7889066	0	6.2000061	21.8384	5.3037599	235.13	0
6.75	2.9569241	0	4.4900146	0	5.317089	235.14999	0
6.79166666666667	3.1185414	0	2.7799927	0	5.3303315	217.89	0
6.83333333333333	3.1016124	0	1.9300476	0	5.1950362	217.89999	0
6.875	3.1904389	0	1.0900513	0	5.059878	217.91	0
6.91666666666667	3.3766848	0	0.24001465	0	4.9245175	214.62	0
6.95833333333333	3.3614877	0	-0.059973145	0	4.9084702	214.62	0
7	3.3626923	0	-0.35001221	0	4.8925903	214.62	0
7.04166666666667	3.3828983	0	-0.65	0	4.8766944	218.05	0
7.08333333333333	3.2405555	0	-0.97000732	0	4.8638529	218.05	0
7.125	3.1216982	0	-1.2999939	0	4.8509931	218.05	0
7.16666666666667	3.0069586	0	-1.630011	0	4.8382876	207.5	0
7.20833333333333	2.9371073	0	-1.8500122	0	4.7449291	207.5	0
7.25	2.8872998	0	-2.0799927	0	4.6515583	207.5	0
7.29166666666667	2.8602446	0	-2.3100037	0	4.5583492	221.53999	0
7.33333333333333	2.6037664	0	-0.060003662	41.020801	4.9717461	221.50999	0
7.375	2.3434162	0	2.1899963	146.7432	5.3846478	221.49001	0
7.41666666666667	2.0800241	0	4.4399963	255.93201	5.7968088	253.19	0
7.45833333333333	2.4980392	0	6.1800476	342.7384	6.0791411	253.17	0
7.5	2.9896488	0	7.9200073	397.97439	6.3610846	253.14	0
7.54166666666667	3.5269532	0	9.6599976	394.03279	6.6427751	266.82999	0
7.58333333333333	3.3597173	0	10.170007	344.69441	6.7646544	266.82001	0
7.625	3.2035761	0	10.680048	267.26479	6.8866677	266.82001	0
7.66666666666667	3.0686316	0	11.189996	134.2536	7.0084898	256.20001	0
7.70833333333333	3.0401646	0	9.1799866	24.8608	6.958427	256.22	0
7.75	3.1338954	0	7.1700073	0	6.9081465	256.23999	0
7.79166666666667	3.3490296	0	5.1700073	0	6.8574833	239.14999	0
7.83333333333333	3.3178909	0	4.7199951	0	6.6628167	239.16	0
7.875	3.3251916	0	4.2799927	0	6.4681332	239.17	0
7.91666666666667	3.3720024	0	3.8399902	0	6.2734257	244.74001	0
7.95833333333333	3.1041263	0	3.6599976	0	6.3614891	244.74001	0
8	2.8461376	0	3.4900146	0	6.4493868	244.74001	0
8.04166666666667	2.5841438	0	3.3200012	0	6.5374328	297.23999	0
8.08333333333333	2.6117618	0	3.6299988	0	7.0160322	297.23004	0
8.125	2.644617	0	3.9399963	0	7.4943314	297.22	0
8.16666666666667	2.6819769	0	4.2600342	0	7.9725034	286.64999	0
8.20833333333333	2.5381095	0	4.2400452	0	7.9527177	286.64999	0
8.25	2.430823	0	4.2199951	0	7.9329301	286.64999	0
8.29166666666667	2.3745315	0	4.2099854	0	7.9129921	279.23001	0
8.33333333333333	2.5668074	0	6.080011	38.9608	8.5149483	279.20001	0
8.375	2.8707664	0	7.9500061	139.0088	9.1156303	279.17004	0
8.41666666666667	3.2379778	0	9.8200012	179.4776	9.7154519	326.14001	0
8.45833333333333	3.4344724	0	11.33999	240.41201	10.303377	326.12003	0
8.5	3.6704905	0	12.869989	279.28401	10.890473	326.09	0
8.54166666666667	3.9419413	0	14.390009	206.772	11.476695	366.51999	0
8.58333333333333	4.1862753	0	14.690027	181.08879	11.948568	366.51001	0
8.625	4.609772	0	14.990015	140.7136	12.420097	366.5	0
8.66666666666667	5.1537947	0	15.279993	66.593598	12.891606	354.48999	0
8.70833333333333	4.884199	0	14.430048	13.0496	12.943044	354.5	0
8.75	4.6248245	0	13.580011	0	12.994364	354.51999	0
8.79166666666667	4.3848032	0	12.719995	0	13.045723	332.39999	0
8.83333333333333	4.4308578	0	12.240015	0	12.745976	332.41	0
8.875	4.5663991	0	11.770013	0	12.445811	332.42001	0
8.91666666666667	4.8057988	0	11.290002	0	12.145708	283.31	0
8.95833333333333	4.2293854	0	10.559991	0	11.600484	283.32999	0
9	3.6583056	0	9.830011	0	11.054993	283.34	0
9.04166666666667	3.1185254	0	9.0899902	0	10.508914	278.23999	0
9.08333333333333	2.2146106	0	9.3000427	0	10.252618	278.23004	0
9.125	1.3682105	0	9.5100342	0	9.9964209	278.23004	0
9.16666666666667	0.79227523	0	9.7199951	0	9.7401622	275.59	0
9.20833333333333	1.4869096	0	9.1400085	0	9.4665375	275.60001	0
9.25	2.3193534	0	8.5599915	0	9.192833	275.60999	0
9.29166666666667	3.19105	0	7.9700256	0	8.9188841	305.26999	0
9.33333333333333	2.6224034	0	9.080011	27.925602	9.0260506	305.25003	0
9.375	2.0690336	0	10.189996	99.264	9.1330691	305.23001	0
9.41666666666667	1.5294769	0	11.290002	195.3072	9.2399349	306.60001	0
9.45833333333333	2.61979	0	12.35	261.66479	9.014783	306.59	0
9.5	3.7521328	0	13.409998	304.10161	8.7896123	306.57001	0
9.54166666666667	4.897438	0	14.459985	316.3416	8.564436	327.28	0
9.58333333333333	4.2819741	0	14.580011	277.36641	8.3806664	327.28	0
9.625	3.734836	0	14.689996	215.99121	8.1970328	327.28	0
9.66666666666667	3.2923701	0	14.800012	116.19041	8.0132108	291.66	0
9.70833333333333	3.3313211	0	12.899988	24.0168	7.917644	291.67999	0
9.75	3.3736034	0	10.999994	0	7.8218728	291.70999	0
9.79166666666667	3.4162113	0	9.1100098	0	7.7255754	287.26004	0
9.83333333333333	3.3239885	0	8.7600037	0	7.2803188	287.26999	0
9.875	3.2849354	0	8.4100281	0	6.8349236	287.26999	0
9.91666666666667	3.2828342	0	8.0599915	0	6.3892308	324.37	0
9.95833333333333	3.6548325	0	7.8999878	0	6.3618852	324.37	0
10	4.0187186	0	7.7400146	0	6.3345367	324.37	0
10.0416666666667	4.384883	0	7.5899902	0	6.3073541	341.62	0
10.0833333333333	4.2323633	0	7.1700378	0	6.3845039	341.63	0
10.125	4.0886429	0	6.7600037	0	6.4617954	341.63	0
10.1666666666667	3.9434249	0	6.35	0	6.5390592	339.01999	0
10.2083333333333	4.0035609	0	5.8799988	0	6.715351	339.03	0
10.25	4.0741258	0	5.4099976	0	6.8919034	339.03	0
10.2916666666667	4.1329529	0	4.9299866	0	7.0682151	343.82999	3.6e-06
10.3333333333333	4.0816664	0	5.2600342	17.3576	7.4217537	343.82001	0.00027548
10.375	4.0680831	0	5.580011	61.403198	7.7752064	343.81	0.00025344
10.4166666666667	4.093336	0	5.8999878	74.623199	8.1284193	349.47	0.00011052
10.4583333333333	3.6035123	0	6.1599976	99.9888	8.3668084	349.47	5.9e-05
10.5	3.1206569	0	6.4200073	116.2504	8.6053232	349.45999	0.00011052
10.5416666666667	2.6386549	0	6.6799866	112.60241	8.843638	357.79001	0
10.5833333333333	2.6690823	0	7.2400146	98.8416	9.1994075	357.76999	0
10.625	2.8146935	0	7.7900024	77.136798	9.5549078	357.76001	0
10.6666666666667	3.0442898	0	8.3399902	42.125602	9.9103061	358.35001	0
10.7083333333333	2.7106457	0	8.2200256	9.1576	10.07997	358.35001	0
10.75	2.4807257	0	8.0900513	0	10.249596	358.35001	0
10.7916666666667	2.3843867	0	7.9699951	0	10.419367	362.53	0
10.8333333333333	2.4273854	0	8.5200134	0	10.945188	362.51999	0
10.875	2.6040353	0	9.0599915	0	11.470791	362.5	0
10.9166666666667	2.8822561	0	9.6100098	0	11.966298	350.70001	0
10.9583333333333	2.9794128	0	9.8900391	0	12.193427	350.69	0
11	3.0978217	0	10.159998	0	12.415969	350.67999	0
11.0416666666667	3.2363096	0	10.429987	0	12.642099	294.70999	0
11.0833333333333	3.0030817	0	10.279993	0	12.450847	294.70999	0
11.125	2.7684292	0	10.140009	0	12.221008	294.70999	0
11.1666666666667	2.5526457	0	9.9900146	0	11.991284	304.45999	0
11.2083333333333	2.5093624	0	9.8600098	0	11.934471	304.45999	0
11.25	2.5221023	0	9.7400146	0	11.877822	304.45999	0
11.2916666666667	2.5932604	0	9.6100098	0	11.821001	342.26999	0
11.3333333333333	2.3200861	0	11.270013	23.1416	12.934385	342.23001	0
11.375	2.0578872	0	12.929987	81.384	14.045705	342.20001	0
11.4166666666667	1.8103314	0	14.58999	221.3064	15.154866	360.51001	0
11.4583333333333	1.58	0	16.679987	296.5488	15.821382	360.47	0
11.5	1.406876	0	18.779993	344.90239	16.486185	360.44	0
11.5416666666667	1.3384319	0	20.869989	388.17758	17.149228	352.16	0
11.5833333333333	1.3705838	0	21.36001	341.12481	17.240635	352.14999	0
11.625	1.9303885	0	21.85	266.7936	17.331823	352.14999	0
11.6666666666667	2.6975729	0	22.33999	128.7656	17.422955	349.01001	0
11.7083333333333	2.8200178	0	20.679987	29.356799	17.611192	349.04001	0
11.75	2.9494575	0	19.010004	0	17.799264	349.06	0
11.7916666666667	3.0850121	0	17.35	0	17.98711	384.38	0
11.8333333333333	2.7621188	0	17.029993	0	18.029945	384.38	0
11.875	2.4449541	0	16.719995	0	18.072916	384.39001	0
11.9166666666667	2.1328386	0	16.399988	0	18.115708	362.62	0
11.9583333333333	2.33829	0	15.890039	0	17.724108	362.63	0
12	2.6177279	0	15.379999	0	17.332169	362.64001	0
12.0416666666667	2.952101	0	14.869989	0	16.916782	327.10999	0
12.0833333333333	2.936205	0	14.420007	0	16.432388	327.12	0
12.125	2.9249445	0	13.969995	0	15.960172	327.12	0
12.1666666666667	2.9269268	0	13.520013	0	15.499936	310.41003	0
12.2083333333333	2.7756261	0	13.159998	0	15.140144	310.41003	0
12.25	2.7311719	0	12.800012	0	14.787734	310.42001	0
12.2916666666667	2.7751036	0	12.439996	0	14.442517	305.44	0
12.3333333333333	3.2252286	0	14.029993	41.159201	15.57742	305.42001	0
12.375	3.7068181	0	15.62005	143.75761	16.64391	305.39001	0
12.4166666666667	4.2101424	0	17.209985	249.16479	17.708183	340.56	0
12.4583333333333	4.6400969	0	19.140039	333.87681	17.938629	340.53	0
12.5	5.1018527	0	21.070032	388.44319	18.168406	340.5	0
12.5416666666667	5.5854989	0	22.999994	390.29441	18.397199	357.22	0
12.5833333333333	6.3839252	0	23.08999	343.37119	18.284005	357.22	0
12.625	7.1940253	0	23.179987	269.1312	18.170641	357.22	0
12.6666666666667	7.9999311	0	23.270013	135.452	18.057267	335.85001	0
12.7083333333333	7.611005	0	21.6	32.3056	18.032047	335.88	0
12.75	7.2470682	0	19.929987	0	18.006294	335.89999	0
12.7916666666667	6.9160753	0	18.260004	0	17.980151	328.70999	0
12.8333333333333	6.0882265	0	17.330011	0	17.594167	328.72	0
12.875	5.2913891	0	16.409998	0	17.207704	328.73001	0
12.9166666666667	4.5142553	0	15.480005	0	16.82078	339.19	0
12.9583333333333	4.2685009	0	15.429987	0	16.816927	339.20001	0
13	4.0412004	0	15.37005	0	16.813075	339.20001	3.284e-05
13.0416666666667	3.8220544	0	15.309991	0	16.809223	367.16	2.68e-06
13.0833333333333	3.6116617	0	15.390009	0	17.036738	367.14999	0
13.125	3.4140006	0	15.469995	0	17.264375	367.14999	5.764e-05
13.1666666666667	3.2363096	0	15.550012	0	17.49197	386.13	0.0001576
13.2083333333333	2.9783384	0	15.529993	0	17.544767	386.13	6.82e-05
13.25	2.7261879	0	15.499994	0	17.597727	386.13	3.336e-05
13.2916666666667	2.4826799	0	15.480005	0	17.593421	385.53	3.704e-05
13.3333333333333	2.5005999	0	15.809991	22.762399	17.382918	385.51999	0.0001154
13.375	2.7508726	0	16.149988	78.879199	17.115237	385.51999	0.00012672
13.4166666666667	3.1716398	0	16.480035	103.7224	16.847649	390.47	0.00036300002
13.4583333333333	2.6483392	0	16.809991	138.976	17.04941	390.45999	5.56e-06
13.5	2.1652022	0	17.140009	161.7376	17.251277	390.45999	0
13.5416666666667	1.7652762	0	17.470026	192.55761	17.452925	384.51001	0
13.5833333333333	0.97943861	0	17.58999	169.596	17.591579	384.51001	0.00013096
13.625	0.36878179	0	17.709985	133.21441	17.730216	384.51001	0.00035436
13.6666666666667	0.77620876	0	17.830011	106.2272	17.868834	369.98001	1.864e-05
13.7083333333333	1.2033287	0	17.119989	26.441598	17.852742	369.98999	0.00018076
13.75	1.6280664	0	16.399988	0	17.836549	370	0.00025132
13.7916666666667	2.0652602	0	15.679987	0	17.820248	374.17999	0.00022304002
13.8333333333333	2.6832817	0	15.390039	0	17.492161	374.19	0.00087139997
13.875	3.3013482	0	15.11001	0	17.180243	374.20001	0.00077895998
13.9166666666667	3.9194386	0	14.820032	0	16.862393	373.17001	0.00060028
13.9583333333333	4.2898136	0	14.159998	0	16.158077	373.19	0.00120892
14	4.7015953	0	13.499994	0	15.479733	373.20001	0.00133532
14.0416666666667	5.1336632	0	12.83999	0	14.826512	362.01001	0.0010116
14.0833333333333	5.3869194	0	11.809991	0	13.85541	362.03	0.00107224
14.125	5.7172457	0	10.779993	0	12.940632	362.04999	0.00101736
14.1666666666667	6.1121602	0	9.7500244	0	12.079393	353.84	0.00062399998
14.2083333333333	5.6969642	0	8.9999939	0	11.484359	353.85001	0.00063787998
14.25	5.292353	0	8.2499939	0	10.91529	353.87	0.00054688
14.2916666666667	4.8922901	0	7.4999939	0	10.37119	350.53	0.00075300002
14.3333333333333	4.4403829	0	7.4100281	11.3864	10.256428	350.53	0.00050952
14.375	4.0472829	0	7.3099915	39.113598	9.8349821	350.54001	0.00047612
14.4166666666667	3.7373922	0	7.2199951	62.473602	9.4132558	351.89001	0.00037328
14.4583333333333	3.8242647	0	7.2300049	83.696	9.4636101	351.89001	0.000278
14.5	4.0180841	0	7.2499939	97.4296	9.5139716	351.88	0.0005284
14.5416666666667	4.2895335	0	7.2600037	96.3448	9.5643215	350.63	0.00087992
14.5833333333333	4.5155839	0	6.9599854	84.9504	9.4360055	350.64001	0.00087676
14.625	4.7308034	0	6.6700073	66.870398	9.3075191	350.64999	0.0010326
14.6666666666667	4.9576709	0	6.369989	40.388001	9.1791687	343.51999	0.00111092
14.7083333333333	4.5260356	0	5.9999939	10.4696	8.9407909	343.53	0.00112148
14.75	4.1007926	0	5.6299988	0	8.7023731	343.54001	0.00075896002
14.7916666666667	3.6841552	0	5.2600037	0	8.4639142	344.10999	0.00156916
14.8333333333333	3.3999116	0	5.1799866	0	8.5017281	344.10999	0.0027417601
14.875	3.1700158	0	5.1	0	8.5393771	344.10999	0.00125264
14.9166666666667	3.0168361	0	5.0200134	0	8.5771857	346.42001	0.00080172005
14.9583333333333	3.2184003	0	4.9699951	0	8.5531623	346.42999	0.00057324
15	3.4343121	0	4.9299866	0	8.5291503	346.42999	0.00048472
15.0416666666667	3.6484106	0	4.8799988	0	8.5051261	347.42001	0.00052848
15.0833333333333	2.9323369	0	5.0100037	0	8.5073748	347.42001	0.00035
15.125	2.2360009	0	5.1299988	0	8.5094484	347.42001	0.00055047998
15.1666666666667	1.5599999	0	5.2600037	0	8.5116922	349.76999	6.116e-05
15.2083333333333	1.2706297	0	5.2300049	0	8.5025906	349.76999	6.104e-05
15.25	0.984124	0	5.2000061	0	8.4934897	349.76999	6.52e-06
15.2916666666667	0.70213958	0	5.1700073	0	8.4843879	347.76999	0.00070507998
15.3333333333333	0.43840621	0	4.9500366	11.4112	8.3148956	347.76999	0.00055700002
15.375	0.49497476	0	4.7400146	38.823199	8.1452339	347.78	0.00064308
15.4166666666667	0.82097504	0	4.5200439	54.071997	7.9755439	354.23001	0.00054804002
15.4583333333333	0.28	0	5.3000122	72.425598	8.4317248	354.20999	0
15.5	0.67896982	0	6.080011	84.3288	8.8874361	354.20001	0
15.5416666666667	1.3418271	0	6.869989	173.0496	9.3428384	359	0
15.5833333333333	1.3774252	0	8.2900024	152.7496	10.332763	358.97	0
15.625	1.7235138	0	9.7100464	120.49759	11.321075	358.94	0
15.6666666666667	2.240558	0	11.140009	60.087201	12.308031	358.09	0
15.7083333333333	2.1196698	0	10.959985	16.187199	12.422168	358.10001	0
